Param 	 F68min 	 Mean 	 F68max 
 F68 
L_0	17.7872543798	17.8256403495	17.8805730403	2
M_0	10.9756592128	11.0374255655	11.3323678496	2
alpha	0.517895170744	1.2550136996	1.97865321265	2
gamma	0.449770993016	0.47760808355	0.663459863085	2
