Param 	 F68min 	 Mean 	 F68max 
 F68 
L_0	17.6100639083	17.6738445839	17.8256587737	2
M_0	10.7386810733	10.8401367493	11.6928047712	2
alpha	0.341909146704	1.143125701	1.16004198458	3
gamma	0.00902451952118	0.141346055376	0.366492265289	2
