Param 	 F68min 	 Mean 	 F68max 
 F68 
L_0	17.9393387237	18.1062488998	18.2018081543	2
M_0	11.0639348525	11.4090377093	12.1811235274	2
alpha	0.18634787458	0.979646041003	1.24487932302	2
gamma	0.00415888472289	0.26183273123	0.344717932395	4
