17.9882999597	11.2452355584	1.01484124905	0.0916880918781	0
18.0320149373	11.255097213	1.11016115992	0.174918452872	1
18.1555952009	11.8661953018	0.728553480954	0.141786625619	2
18.1374050445	11.9862965306	0.646561976792	0.108339514934	3
18.005637921	11.3318773172	0.769184761286	0.0416719029624	4
18.1764782154	11.5274948095	0.410505795831	0.0915962733584	5
17.9642267882	11.1996671991	1.84267259798	0.0416336725615	6
17.8241778704	11.0882833773	1.69972364937	0.0249673457195	7
18.0203706029	11.2176286036	0.92838575564	0.141633167726	8
18.0974567808	11.5894710797	0.619351383154	0.0916631480431	9
18.1040551779	12.3955755578	0.365998609551	0.141652801698	10
18.0644726852	11.7266105663	0.705481540148	0.175037279404	11
17.9811097599	11.1787313118	1.38444178121	0.074795089513	12
17.962657285	11.0905859588	1.31648612628	0.0749144065431	13
17.9021792801	11.2035089753	1.0982091534	0.0750935849682	14
18.1280837311	11.5365127675	0.843361902721	0.374914745446	15
18.0663468424	11.5087679956	0.784653736703	0.0584112108021	16
18.0345513806	11.3295684916	1.15145152884	0.124934837158	17
18.0531239739	11.1965635098	0.863579715193	0.0749882365419	18
18.0504955752	11.2988551584	0.588296221784	0.0749835988386	19
18.0193521707	11.2660500843	0.880530453336	0.0750252866857	20
18.0656199787	11.4694265765	1.00343588909	0.124960743815	21
18.143902452	11.5333968545	0.393262793845	0.191723764958	22
17.9940305269	11.2872412064	0.770864607444	0.174967487557	23
18.0109938297	11.3863039674	1.21645213598	0.0915539287606	24
17.9841283952	11.2252459708	0.63295082149	0.0749820858892	25
17.977721859	11.2189774499	1.37836009884	0.108292072478	26
18.1160331971	11.4100478403	0.280367132039	0.391621831743	27
18.0242412868	11.1060401925	0.766290931256	0.124959501277	28
17.9645086115	11.2306233875	1.50502125466	0.0584185751109	29
17.923944806	11.0915929078	0.523992205202	0.0414017862582	30
18.119109936	11.5111362983	0.658208924245	0.175025255066	31
18.0593762351	11.5090463368	1.20182317581	0.0917282553111	32
18.0579307083	12.1453707765	0.436500912571	0.125052028663	33
18.1074141307	11.7190104476	0.778538510908	0.291646465505	34
18.0215250158	11.1238125674	0.969951588199	0.141618268814	35
17.9558216246	11.1708512903	1.50212701227	0.0749688224551	36
17.9249181812	11.0775061212	1.27311771841	0.0478571959478	37
18.1024212858	11.9963530345	0.570293363286	0.0750668070161	38
18.0969849714	11.8044000612	0.684992591558	0.0750668301986	39
18.0438814534	11.5448980836	0.976125045028	0.141658212123	40
18.0651782254	11.31294724	0.580405998557	0.108352203947	41
18.5164963323	12.204507133	0.537055418946	0.32500197064	42
18.0517467167	11.4489655798	1.24091549215	0.141629072774	43
17.9093182297	11.1300135806	0.741360618787	0.0748696061809	44
18.0530074183	11.5965816902	0.81545096509	0.0916917484039	45
18.0643606837	11.5263375892	0.837296796819	0.108354644728	46
18.1098459632	11.7162467696	0.501881384205	0.108331240865	47
17.9666009251	11.2119528102	1.56903779064	0.0749975615997	48
17.9306467085	10.9471816199	1.89980422196	0.0415819451123	49
18.0266093736	11.341323677	0.916290139104	0.0916903268268	50
18.0553595192	11.1588575306	0.833590067547	0.0914930431798	51
18.0305011263	11.5185699456	0.75178500673	0.108278398595	52
18.1933774132	11.5020891555	0.846776216049	0.125090916638	53
17.977577888	11.1229842918	1.25499435853	0.108313793048	54
18.0639389359	11.7038176337	0.780720626999	0.125019772978	55
17.9656654651	11.2701377014	0.860064791483	0.0916140360501	56
18.0250039111	11.2368714257	0.779352397059	0.0916423333279	57
18.0159314597	11.2813838442	0.848384092109	0.0750167530457	58
18.0615184632	11.4982320913	0.946453686371	0.108429056619	59
18.0349182267	11.2343175891	0.791566460156	0.0915640021549	60
18.3494190697	12.7328592614	0.56360327241	0.0916625833499	61
17.9272119738	10.8306941721	0.808891028559	0.0247226522671	62
18.0086208147	11.3360829112	0.586092689321	0.0916422192535	63
