# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	297.269826356	20
17.6819565902	11.2575432991	0.935188781644	0.223774104735	299.830916089	20
17.6876146888	11.2521070654	0.880766972157	0.160849731777	303.894498203	20
17.6718584096	11.2641779036	0.871661040814	0.1137290704	298.618375941	20
17.6626539747	11.2446733382	0.818737914688	0.148927450982	296.310092015	20
17.6756750558	11.2347012074	0.746195429612	0.172595098508	300.404524348	20
17.6513289507	11.2360257723	0.810204459759	0.254942295542	289.961402316	20
17.6602520156	11.2347728136	0.746218025177	0.246558314621	292.678539001	20
17.6547229079	11.2076139288	0.839121515052	0.156520334463	297.455367054	20
17.6335998195	11.2327737872	0.820033924582	0.27816099161	281.96185148	20
17.6359536162	11.2253698391	0.885437552552	0.278621509305	284.162935796	20
17.6451702924	11.2534720706	0.859718071537	0.254458212206	286.340549421	20
17.6421892775	11.2269202004	0.81601635689	0.362754099037	280.62538114	20
17.6376745657	11.2232597571	0.734258776411	0.35494815875	278.557770964	20
17.6401450402	11.2247642709	0.687501046122	0.493298338282	264.989728408	20
17.6559109497	11.2127318344	0.632157961029	0.516367348082	268.784430025	20
17.6337757571	11.2230682989	0.751005712141	0.398218375544	273.917563922	20
17.6466815928	11.2306940179	0.72849753476	0.537725448889	281.855056659	19
17.6369052643	11.224124326	0.671842839095	0.510225613226	261.26189426	20
17.6275496766	11.211620997	0.565851073159	0.477468795908	258.696807439	20
17.6138449398	11.2206254066	0.609287535754	0.46182389098	254.986312145	20
17.623167511	11.2228388086	0.592178975737	0.486529559554	256.63317617	20
17.6305428702	11.2327118957	0.612459396794	0.479689928514	261.009353203	20
17.6062912145	11.2000656409	0.658487113654	0.471737130632	250.975142221	20
17.6068192966	11.2095228254	0.5620748106	0.450051477601	252.001394896	20
17.605727446	11.2131299366	0.605497255295	0.540388022272	272.342987651	18
17.6078922395	11.1984847997	0.485142990232	0.429786132745	251.724226378	20
17.6166012804	11.1918164539	0.405647533268	0.379162516466	259.958050908	20
17.611412697	11.2142935273	0.457377045655	0.399436449604	257.986878059	20
17.6074413195	11.1770915102	0.527880944519	0.433936124545	251.675830157	20
17.6084317126	11.1974688436	0.527882833677	0.309783702455	266.703119569	20
17.5811467811	11.1716831719	0.549739939586	0.534517877203	252.972397186	18
17.6004065678	11.1819376914	0.493937379532	0.380253269022	254.624773851	20
17.5938499668	11.1796940039	0.519448720657	0.470756719168	240.565987844	20
