# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	295.236834796	20
17.6600088517	11.2383464343	0.942922712997	0.137305769105	294.536072427	20
17.6479785845	11.2320598382	0.974938222137	0.223695598325	289.177975676	20
17.6620787768	11.2444226855	1.03321434541	0.199645257067	293.292602446	20
17.640600763	11.2273930241	1.00630570689	0.219715154641	286.709921383	20
17.6482668231	11.2451615595	1.10083559261	0.235992104097	287.308012217	20
17.6344360861	11.2197119727	1.04691192858	0.18320863171	287.256932228	20
17.6262011494	11.2119832053	1.01052701032	0.206492276865	283.681689867	20
17.6326289215	11.2037899854	1.0320534351	0.202578242122	287.233423811	20
17.5986768862	11.2218940186	1.06539075287	0.226498479815	273.194430721	20
17.6074494217	11.2391002185	1.09553172074	0.203729577159	260.595035158	21
17.5959919462	11.2435063485	1.10509083048	0.246213435454	254.108174267	21
17.5895536732	11.2551966116	1.06877784102	0.285659623056	248.394550774	21
17.6025949777	11.2520034663	1.01951777647	0.259276246322	269.608860556	20
17.5885708456	11.2654163867	1.10938275569	0.249395895865	249.579643592	21
17.5719623314	11.252778982	1.05410881218	0.326651994479	240.534772097	21
17.5746642365	11.2620509338	1.00841502837	0.382987709692	235.075882551	21
17.5852959881	11.2574800479	0.949602833951	0.369897407621	254.667435509	20
17.573560297	11.2652583396	1.00595502963	0.399294234401	263.213752424	19
17.5634681079	11.2641492638	1.01532326518	0.420709332159	257.206313468	19
17.5643290573	11.2815796639	1.03013175932	0.380168651419	231.455862743	21
17.5831162414	11.2915948502	1.00323007835	0.401266848449	236.023650036	21
17.5386410375	11.2862517208	1.02277625557	0.369978656004	235.844468762	20
17.5676198081	11.2804056857	0.992880101274	0.316342960115	236.713180523	21
17.563855615	11.2849099349	0.971258796017	0.346780704035	232.98918032	21
17.5543740416	11.292270275	0.9983873537	0.416549230989	252.613938796	19
17.5653035372	11.2993420425	1.01258271237	0.427733180046	256.033894072	19
17.5673584854	11.2827099325	0.966427242327	0.347130906998	234.299741145	21
17.5751680185	11.2849023545	1.00357053247	0.367030857099	236.397681983	21
17.5675706522	11.2881440538	1.07933382179	0.395185601358	245.754372541	20
17.5635904386	11.2681035357	1.02054064186	0.435384564296	255.625533906	19
17.5619550054	11.2902593977	1.0126854057	0.369962240488	230.925051892	21
17.5713611126	11.3086863853	0.98858083731	0.341452905398	235.510458611	21
17.5616044912	11.2863153816	1.03083519932	0.374294384676	230.750825801	21
17.5589797141	11.29326475	0.96971380729	0.433432138398	252.139534183	19
17.5701858023	11.2835955394	0.996472999163	0.391746659946	246.975006872	20
17.5570309377	11.2796232836	1.08656397318	0.363577533206	230.876485754	21
17.5560157277	11.2830742487	1.15251088607	0.423678463342	253.777353477	19
17.5540276606	11.273375048	1.12228540154	0.379216447596	243.059716431	20
17.5502441062	11.2731693356	1.09212952492	0.266730707075	235.4905272	21
17.5442503883	11.2795750919	1.15578717231	0.336748695593	228.590179597	21
17.5413405771	11.269135144	1.09750608655	0.473134330602	241.998769936	19
17.5513061273	11.2743700374	1.17296813906	0.294375710492	234.739534023	21
17.5688909377	11.2893424326	1.14226951379	0.332378734003	236.729172915	21
17.5554053755	11.2941836532	1.15128820117	0.226786039626	237.637130337	21
17.5344398636	11.279814204	1.13106950855	0.329970390647	225.689348561	21
17.5390909494	11.2785510956	1.15804129939	0.347051932918	225.612906298	21
17.5462821359	11.2679004874	1.11154769982	0.440398072364	247.858265102	19
17.5148229025	11.3078028526	1.03878693442	0.326853820771	216.524867044	21
17.5307295177	11.3101355692	1.04030235288	0.359277133585	219.522238305	21
17.5023511061	11.3130832678	1.0773612718	0.323205864401	211.616740103	21
17.5073453047	11.3112787869	1.02525845019	0.318972990332	213.688427953	21
17.4931727352	11.2953181073	1.00021126656	0.340021374659	233.691991726	19
17.5094307938	11.3108519244	1.05460118919	0.334550292637	213.163494077	21
17.5053678555	11.3115283095	1.00307972413	0.399677511396	232.477287864	19
17.5044780874	11.3059373947	1.05855120751	0.434604878978	228.324832764	19
17.5212076688	11.3130173422	1.03725845341	0.378543417686	241.723470942	19
17.5117790407	11.3107667527	1.04366400176	0.308687306264	216.265807212	21
17.5108478157	11.2973823326	1.12054919329	0.262270212163	220.289928432	21
17.5021165507	11.304246966	0.983256444313	0.337758625233	210.440286966	21
17.4943402825	11.3104222959	1.08534671704	0.323517559834	209.004730668	21
17.4810732321	11.319300536	1.07856159794	0.410505079744	221.050600589	19
17.4846771873	11.3115825632	1.05929217358	0.244311418338	211.36163195	21
17.4877858377	11.3074807169	1.01998344821	0.232372550379	212.83249272	21
17.4840876698	11.2964865517	1.05512824275	0.200643132822	214.244413337	21
17.4905596653	11.3005761089	0.955882214671	0.221666357503	214.349704929	21
17.4846901241	11.3021876041	1.02522771837	0.219161021045	213.051894984	21
17.4968848092	11.3025943144	0.955442154153	0.220699057256	216.400673456	21
17.46798544	11.3024331129	1.07774678438	0.147292202621	211.765904083	21
17.4661675039	11.2994729289	1.04258504626	0.158893428338	210.938273346	21
17.4669633444	11.2786006152	0.982109234937	0.140406247134	213.595048116	21
17.4616743663	11.2875878239	0.958450940409	0.135164821654	210.968336891	21
17.4696833225	11.2828834598	0.939305369297	0.199560347291	209.798493181	21
17.4674528209	11.2991504111	0.956486112331	0.212378637876	207.241606282	21
17.4586394974	11.3040816536	0.897470423185	0.350749742695	216.153334952	19
17.4681714397	11.2946812642	0.85891629876	0.21559003482	206.873075264	21
17.4737706106	11.2889322775	0.823657475778	0.151489397079	212.447412584	21
17.4691224061	11.2914791257	0.810908698813	0.265949407073	202.421775077	21
17.4714994894	11.3083658687	0.813855758688	0.298667965205	200.51060428	21
17.4736981359	11.3089410981	0.847973709284	0.182272264875	209.728249684	21
17.4777982952	11.3362040409	0.731997669534	0.270293427383	202.684079255	21
17.4786647135	11.3114789888	0.850143940781	0.281314400085	205.07350905	21
17.4840600587	11.3051511885	0.792345458925	0.256054782647	208.107420691	21
17.4834005829	11.2977334965	0.816545558448	0.295596405888	205.662119323	21
17.4670445563	11.3041006166	0.849587749218	0.200598025591	206.682782769	21
17.4456512648	11.3046543073	0.836288108002	0.34444050654	210.814476568	19
17.4588150495	11.3084337153	0.832996273535	0.281125710526	197.961494021	21
17.4487161019	11.2895759139	0.761132287957	0.261478794914	195.264774251	21
17.4358214394	11.2990000185	0.767076045606	0.247834289871	191.514346572	21
