# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	288.163567196	20
17.6587333517	11.263033676	0.94390904226	0.208942536479	282.410084471	20
17.6433503177	11.2660471841	0.966753043157	0.215663466779	277.03861763	20
17.6515786688	11.2610561901	0.915119598602	0.166013356418	281.868035482	20
17.6371121417	11.2712331651	0.963576645858	0.144784609549	275.567200644	20
17.648380458	11.270049574	0.837056235687	0.161069655341	279.669625533	20
17.6323704602	11.270754073	0.959418104879	0.160094045245	273.79922814	20
17.6334056293	11.2849481797	0.944198625252	0.144746531904	273.044949264	20
17.6476266425	11.2689680948	1.02406893702	0.150648771895	279.490191691	20
17.6293378966	11.2785036633	0.946526482764	0.0873072748888	273.712693932	20
17.6190757446	11.2857799571	0.977948591759	0.185375965848	266.836652626	20
17.610734686	11.2770295134	0.950025111364	0.15809357755	266.479329244	20
17.6041306361	11.2552076285	0.938232431288	0.17094028442	265.007175022	20
17.5968526404	11.261580158	0.896864851268	0.0889294552777	264.952453042	20
17.5954849156	11.2469652296	0.79981620931	0.0924605886802	264.907934155	20
17.5979737438	11.2539338731	0.693203529546	0.162279770391	261.346990222	20
17.605379394	11.2526493449	0.794822171078	0.182786151033	264.133836097	20
17.5859840146	11.2555077049	0.70986599293	0.32537890523	247.504769408	20
17.5942513497	11.2609845891	0.716340642998	0.257312826382	254.688673953	20
17.5735413161	11.2505492241	0.682923702089	0.417152340515	265.3191694	18
17.5912110463	11.2362273243	0.809815297242	0.329620965997	251.927357789	20
17.5900634712	11.2466982687	0.786475058546	0.298592773793	251.907947468	20
17.5957561576	11.252441316	0.741007315426	0.224784600117	259.00084318	20
17.5707589575	11.237396273	0.660359168797	0.241029737977	247.096210326	20
17.5767291832	11.2549022176	0.640781170783	0.163074031201	252.196401824	20
17.5600903533	11.2354605804	0.69163808908	0.294575368633	238.89726324	20
17.5494661969	11.2171483163	0.659488846685	0.285893782591	235.102022417	20
17.5448370686	11.198329641	0.686944529839	0.275665936921	235.665428932	20
17.5479090521	11.2006158248	0.729480508157	0.190150714829	245.297275705	20
17.5266913727	11.1878271627	0.737912475075	0.308199963052	226.096135426	20
17.5001582033	11.1966925213	0.757210514836	0.255772160193	221.450820146	20
17.5035481748	11.1983367514	0.793441499224	0.234468023863	226.299006415	20
17.5080225733	11.2007970671	0.711241628238	0.241418410104	224.565816405	20
17.5127538667	11.1846473051	0.612672306494	0.226347726995	226.137833457	20
17.4963779088	11.190612996	0.842865349734	0.280863303227	219.487357852	20
17.4852267416	11.1864370152	0.833424571165	0.28671574523	214.479294519	20
17.4932344015	11.1781093352	0.810241374594	0.214121719226	225.432031684	20
17.4761803413	11.2000081897	0.855400860338	0.283239950004	200.050903036	21
17.4684253863	11.2000259557	0.776180273621	0.258135757507	208.749280219	20
17.4722717567	11.2091913959	0.828670060462	0.235468717979	202.673610984	21
17.4621554275	11.1962754719	0.796679470258	0.345501787728	222.620932941	18
17.478489889	11.1821583091	0.896127170507	0.328785767425	221.824456996	19
17.473752207	11.2064803269	0.860536029908	0.378540716134	210.799383632	19
17.4602725055	11.2053899172	0.861108196871	0.362997784041	207.317942737	19
17.5020541834	11.2255515509	0.778465330796	0.24058536644	223.772124917	20
17.4645125556	11.1821837831	0.866546426487	0.24403893552	200.852095903	21
17.4608707892	11.1864275728	0.856218304455	0.311086773066	215.564437531	19
17.4698201571	11.1969927781	0.854444388944	0.275951985119	198.684609304	21
17.4750093704	11.2011737904	0.79519164159	0.220430699521	216.389332161	20
17.4682002795	11.1957831393	0.87113845804	0.200714048948	205.843323352	21
17.4760769286	11.1865886373	0.848700987747	0.273185331777	212.177971381	20
17.4841771676	11.1943810762	0.838771957411	0.255663242685	216.967463017	20
17.466192547	11.2006024977	0.844681898618	0.242874553873	199.564149409	21
17.4781416973	11.1830635648	0.830523233673	0.246114078222	216.058656535	20
17.4633888563	11.1972850125	0.805385019898	0.291755258136	204.370515476	20
17.455862071	11.1895555444	0.868381986352	0.178847638742	204.322641903	21
17.46704645	11.1881646517	0.840716819939	0.286232556341	196.44968686	21
17.4557726545	11.1958997911	0.844362856061	0.307621396261	213.407229772	19
17.4655295098	11.186034457	0.815576836261	0.222489325731	201.789615233	21
17.4709258793	11.1826555127	0.92558110146	0.293397171537	199.144179495	21
17.4834445083	11.1826358321	0.764795994495	0.265391660086	214.334945807	20
17.4572436657	11.1763375176	0.858225892263	0.234010162147	198.783729382	21
