# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	267.604202682	20
17.6749286056	11.3000696256	0.857518119059	0.455458405828	284.80652153	20
17.642860993	11.3058901469	0.892600316686	0.533537747405	300.447077467	18
17.6442563288	11.2969555028	0.794797387603	0.529602895265	282.866754082	19
17.6536158234	11.3029864766	0.826303072892	0.51621914501	270.174802409	20
17.6535125196	11.322685069	0.847449947839	0.540191434915	268.211342708	20
17.6541257049	11.3304886317	0.797116180307	0.484815911215	272.569291661	20
17.6308425023	11.2972824064	0.921096562768	0.422254142599	268.060367311	20
17.6210813737	11.2985742298	0.961161614362	0.416306295946	264.584672852	20
17.6351791799	11.3120052026	0.937343568734	0.451121144626	267.190127562	20
17.6260319247	11.2922808063	1.00236165243	0.3393464657	271.732935332	20
17.6034809586	11.3134254266	0.940535189652	0.431171587048	255.979477272	20
17.6133726574	11.3087957041	0.973746142207	0.423294796027	261.233470497	20
17.6080636345	11.3357255565	0.884943117306	0.476655088687	253.794201398	20
17.6129516248	11.3375616357	0.873052739387	0.547971208017	284.500886841	18
17.6007840167	11.3329719212	0.922639225399	0.487757724052	249.976855288	20
17.6047303993	11.3239838122	0.964882895083	0.519985409255	266.006813429	19
17.5971331774	11.3331746424	0.835724525407	0.534591075255	277.98933879	18
17.6034721759	11.3197839863	0.950274102388	0.548946960823	279.578054961	18
17.6046456505	11.3294801648	0.924377738497	0.489320823442	252.12052458	20
17.5969595073	11.3357648562	0.880089730815	0.46936662071	250.335580017	20
17.5974867732	11.3342215906	0.905430892972	0.481273310674	249.411826132	20
17.5914285249	11.3379894198	0.916129295846	0.499903148946	244.983939533	20
17.5964550653	11.3383142259	0.870733164883	0.54552376153	276.212272421	18
17.5819893637	11.3283196104	0.917229614313	0.504526910293	257.1524698	19
17.6021892248	11.3433844324	0.881729898958	0.510784683211	248.322135364	20
17.5945930761	11.3318273852	0.950107332897	0.54959968602	257.791615285	19
17.5718126809	11.3331839621	0.909956490737	0.498154991265	253.162253049	19
17.6104439603	11.346252796	0.977574432746	0.565168744022	263.772859438	19
17.5853212557	11.3315130739	0.87487122941	0.540308587265	271.334938011	18
17.5738956371	11.3511479684	0.876052940481	0.508951744093	252.678371836	19
17.5912365845	11.3517405005	0.917805630944	0.622337289336	266.221925446	18
17.5761356474	11.3530589725	0.986626656905	0.465342742396	228.370550991	21
17.5657284452	11.3568205562	1.03823264073	0.452281338156	224.862050564	21
17.5717417467	11.3556528613	1.02066221004	0.391633034053	231.459948759	21
17.5587224926	11.3566177341	1.14351761901	0.471283523716	220.846627428	21
17.5695376637	11.3606177611	1.10414679579	0.404539079487	229.312312817	21
17.5496568963	11.3478167259	1.19285297771	0.516600769755	241.685289638	19
