# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	299.351559875	20
17.665686267	11.2701934848	0.85920784131	0.154727909073	296.646780116	20
17.6680111472	11.2824063654	0.922621127841	0.191045863409	295.03054491	20
17.6642277279	11.2738655211	0.950080659724	0.178122142206	294.848931213	20
17.6669243824	11.2659121309	0.984953539131	0.0871554390534	298.367532105	20
17.6592783466	11.2711272623	0.942367526531	0.158137495338	294.342828013	20
17.6690138696	11.2561538739	0.898570403089	0.150737853299	300.148957202	20
17.6516402954	11.2711833727	0.991674285591	0.116048375543	292.953433775	20
17.6389508612	11.2562797165	1.02237518563	0.093218668356	291.049802561	20
17.6398694932	11.261666237	0.971916355155	0.0548616208194	291.547283949	20
17.6231806567	11.2570085681	1.08578826347	0.00195445034689	271.965297786	21
17.6118604936	11.2590921782	1.03435078789	0.0111094358839	268.127810282	21
17.6241506529	11.2597459654	0.988641282278	0.0926368864099	285.152617664	20
17.6039307387	11.2649686754	0.950022707514	0.0221771638212	279.914646318	20
17.6191320973	11.2593591095	0.982872631739	0.0188917459841	285.480601651	20
17.608667114	11.2521229361	1.08274268674	0.0561052797978	267.67501963	21
17.6107295804	11.2630738783	1.0851811105	0.0470768630885	266.865345031	21
17.6088169791	11.2633071733	1.07050760434	0.122924766861	264.162833556	21
17.6101660557	11.2551628597	1.05203157052	0.11678454113	266.249711575	21
17.604953994	11.2739850979	1.06298675178	0.072471758807	262.944979819	21
17.6019287565	11.2758095523	1.0958126563	0.0250148894681	262.926865712	21
17.6142583441	11.2562212073	1.08579897264	0.154124755931	266.393155767	21
17.6063568055	11.2738455918	1.08916032751	3.22719660276e-05	265.041852577	21
17.6068590258	11.2710554262	1.12574608348	0.0522624972262	264.650308415	21
17.6049503888	11.2869109369	1.11748266096	0.0376486492298	262.214364124	21
17.59466467	11.3125067686	1.11102403183	0.0707929145108	255.871205638	21
17.6019676503	11.3022010797	1.0962832754	0.0923107002038	258.349348513	21
17.6033330317	11.3096249658	1.15730094886	0.10472998683	257.150169868	21
17.5965319701	11.313610173	1.15719902612	0.00482232217307	255.959665787	21
17.59707163	11.3210954915	1.14209714362	0.0313343488411	254.865099653	21
17.579987567	11.306690843	1.08270211648	0.0230235020796	251.940921021	21
17.5664655726	11.3175992946	1.09458111883	0.0544316527394	246.309352416	21
17.5762284989	11.330043521	1.18314844064	0.011373713216	247.9393942	21
17.5744211818	11.3415721335	1.14696024391	0.11371032963	243.849155147	21
17.5749878826	11.3384671361	1.14346056255	0.0742292245565	245.867812626	21
17.5830460825	11.3340214322	1.25610176095	0.118985721219	246.75523219	21
17.5760629081	11.3341928271	1.19925953608	0.0498087769141	245.727446419	21
17.5720269875	11.3343575956	1.14998012694	0.135990727833	244.297595888	21
17.5754128577	11.3352148825	1.10404415854	0.0923783270705	245.853085255	21
17.5928339166	11.3337468471	1.01135379373	0.100710980847	251.638924963	21
17.5908362629	11.3387427348	1.07971079647	0.140245279043	249.655940127	21
17.5731577095	11.3186111384	1.13292631258	0.115088903623	247.394223253	21
17.5602962702	11.3392347208	1.06339816089	0.182908622774	239.414395279	21
17.5592725836	11.3421422018	1.10306042482	0.181546784931	238.298466075	21
17.5752583249	11.3295576104	1.08123211749	0.142070675579	246.364591463	21
17.5454093486	11.3295643204	1.098162903	0.171582138146	236.641637618	21
17.5358455314	11.3311655407	1.12992401696	0.207506676615	231.677284915	21
17.5417403475	11.3306449033	1.13450036529	0.137422067057	236.03888373	21
17.5381086727	11.3387210679	1.12215429638	0.290466705288	228.538891766	21
17.5430174005	11.3365596628	1.10859460176	0.21057061579	233.340588134	21
17.543686545	11.3387080776	1.17209817071	0.350910465394	226.82376449	21
17.5441113688	11.339164236	1.17215080621	0.392696194747	223.901008898	21
17.5470871927	11.3426182198	1.17200379074	0.425483677619	223.367718605	21
17.5509830167	11.3426880618	1.13974306439	0.41412368661	224.889314479	21
17.5355134235	11.3586660319	1.15366731614	0.389624424169	219.743636003	21
17.5350278128	11.3568775428	1.11055598762	0.388890506062	220.608773899	21
17.5372849676	11.3608815633	1.14642353441	0.3666102319	221.329144161	21
17.5350469195	11.3658393856	1.07812074253	0.380451738872	219.750507132	21
17.5236066697	11.3632751096	1.06214614791	0.443924005243	239.205202466	19
17.5389454835	11.3648917738	1.11942867714	0.406982814748	220.469168279	21
17.5218697978	11.3702063005	1.15901899923	0.419226443699	225.802146465	20
17.5497692717	11.3556960581	1.15658801538	0.388103957132	225.277122131	21
17.5274650637	11.3421111717	1.23739279963	0.389706571764	218.460273711	21
17.5214980898	11.3330920259	1.23647396611	0.325685141197	220.672240145	21
17.5350974887	11.3389563904	1.29627830417	0.429256338353	246.501410063	19
17.5329614069	11.3328040646	1.2246822344	0.277546476427	228.030249453	21
17.5181580176	11.3255071276	1.16790942597	0.41971481911	240.522040668	19
17.5396688307	11.3398715273	1.27807836266	0.381557740531	223.338017969	21
17.5214967178	11.3431322779	1.28312746537	0.336460182153	220.08320044	21
17.5162555702	11.3465398898	1.15624279773	0.444107241163	236.494002397	19
17.5295787752	11.3426516308	1.24702316455	0.437096276089	242.711290429	19
17.5063559798	11.342816919	1.31212831103	0.327249301721	215.537714312	21
17.5118525317	11.3539021545	1.25824486316	0.245771850268	220.026727805	21
17.4823833863	11.3487642147	1.30416049088	0.302632770717	207.992032259	21
17.4734040816	11.3485862369	1.28994878735	0.281259893167	206.263601393	21
17.4944494908	11.3462902322	1.37989362923	0.216131928646	216.946117758	21
17.4941787495	11.3560917707	1.22432898319	0.275002556064	212.300273175	21
17.4628554209	11.3398008632	1.33197525416	0.254903098963	205.586079588	21
17.4663540259	11.3280266786	1.37345646921	0.243298868577	208.374983967	21
17.4518680151	11.344817775	1.3936636925	0.25405582192	201.055736212	21
17.4469644007	11.3438903847	1.37819987983	0.172687629197	203.867028299	21
17.4594065328	11.3446695521	1.35604421584	0.398196226832	217.757873806	19
17.4620814646	11.3267334834	1.47028048865	0.299499347848	203.576665725	21
17.456194766	11.3469654642	1.43823295186	0.27650363837	200.651581495	21
17.459835244	11.3472396252	1.45900177551	0.335379338774	198.04670965	21
17.4702709406	11.3538533697	1.44658465452	0.283830459777	204.300936843	21
17.4571556161	11.3481615667	1.50757659462	0.386334104958	217.373544651	19
