# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	304.432688284	18
17.6810114374	11.3194222219	0.854380597593	0.598893363004	313.803904518	18
17.6566894624	11.3265130107	0.812116906645	0.428046283202	277.242675594	20
17.6539285379	11.3391781617	0.847542752158	0.400880881335	277.65765001	20
17.646524731	11.3340864907	0.902909638804	0.338379952368	276.623361177	20
17.6449939759	11.330268059	0.89234272171	0.361113010908	275.336277646	20
17.6625231961	11.3332857536	0.952082739227	0.2817507264	283.68527363	20
17.6410051181	11.3292539222	0.872623715506	0.300759930886	276.40390201	20
17.6331065349	11.331456753	0.867550591973	0.292828605552	273.85454146	20
17.6413528292	11.3193824859	0.881654065839	0.283580205317	277.324418929	20
17.6305956904	11.3439132756	0.832452573741	0.312989158229	271.742766213	20
17.6379469025	11.3351862631	0.74447291618	0.440285647449	286.879230558	19
17.6398844724	11.3479620799	0.791058946354	0.382974474923	272.367492711	20
17.6223260459	11.3380648209	0.839205721807	0.328865579805	268.339133091	20
17.6287941814	11.3277933781	0.755053811828	0.40368025223	267.044745818	20
17.6319841101	11.3094576646	0.859144084872	0.469288279246	301.741036847	18
17.6090356629	11.3250704237	0.689532908156	0.309971816508	264.794276553	20
17.6137629227	11.3459405817	0.646829145737	0.276338156985	266.359674083	20
17.5970731719	11.3325005303	0.681014680755	0.249019275383	262.152348734	20
17.5894280876	11.3302950887	0.693568263995	0.347139540655	254.592850058	20
17.5955049284	11.3342882944	0.684552432503	0.326014478797	258.252121493	20
17.5927093262	11.3250531409	0.730221302113	0.345310351875	256.557087716	20
17.5781734358	11.3191392251	0.692060974345	0.353441506464	250.016919194	20
17.5750148186	11.3026053209	0.716639019097	0.410270480271	279.223285174	18
17.5668628741	11.3102653389	0.750263550672	0.260217320338	251.896956288	20
17.5743610161	11.319296844	0.621828933158	0.314760898856	250.61431728	20
17.5731033067	11.3167571385	0.539269230313	0.297828377113	250.80506652	20
17.5790309927	11.3149636902	0.647352143672	0.280943994876	253.958297429	20
17.571192314	11.3302987801	0.586376263381	0.276920070556	250.726838585	20
17.5636050737	11.3257419114	0.532408544136	0.278655028797	246.763091173	20
17.5742415291	11.3275080097	0.558584425143	0.221715605824	254.044095405	20
17.5620032158	11.3240020766	0.491711654467	0.277385192753	245.787077975	20
17.5480735834	11.3013526335	0.459535560013	0.271628955732	240.29239631	20
17.5629931457	11.3268303034	0.501294680943	0.405456667081	270.261301033	18
17.528737401	11.3028147839	0.414687192646	0.246521726622	233.355472666	20
17.5369657277	11.2897143418	0.313009696	0.249433675366	234.67165624	20
17.5156529138	11.2911414976	0.439441786557	0.311408363257	255.159406852	18
17.5266185542	11.298229078	0.410734948496	0.259288724136	231.206852574	20
17.5168103934	11.2902341674	0.431508645784	0.335057899497	252.536800702	18
17.5427473932	11.2725229442	0.406785521008	0.286435511535	235.896688269	20
17.553306575	11.2986190543	0.466944330699	0.214850787791	246.99828429	20
17.5198658925	11.3129398	0.466932777833	0.223858110509	231.788904074	20
17.5199708544	11.3134681411	0.489473939921	0.199140528927	233.900492769	20
17.5158959217	11.3036558747	0.487537703854	0.34378992709	252.672230079	18
17.5093926892	11.3195505651	0.453139671004	0.199425429018	229.207759053	20
17.4932440398	11.3150916133	0.409659151667	0.140057045646	224.980860677	20
17.5035073398	11.3206239846	0.393299374177	0.214095837901	224.233070933	20
17.5070050744	11.2940077194	0.320234705081	0.297179500539	248.370540842	18
17.511812448	11.3349199623	0.360895842698	0.133678758029	230.970272516	20
17.4929812625	11.3207280907	0.435447617763	0.172095417007	223.849403281	20
17.4967036189	11.3196807475	0.459474412639	0.196782575134	223.99424772	20
17.5075238534	11.3299549562	0.392308913845	0.14826892381	228.824070575	20
17.4687866358	11.3118122535	0.473615287106	0.220700984378	212.434937006	20
17.4602680683	11.3307282762	0.524484513277	0.286808355716	232.277117244	18
17.4637999254	11.3138244942	0.418967387737	0.217036852962	208.710176714	20
17.4590074844	11.330072351	0.391136314676	0.236751489954	204.065800648	20
17.4496589631	11.3241450442	0.393834213856	0.162470687924	206.241927469	20
17.4750855501	11.3378380604	0.35502521579	0.157168316585	215.203819893	20
17.4747013217	11.3336976434	0.396216789989	0.186618997449	214.62728216	20
17.446913147	11.3214222819	0.360579284717	0.202416290683	201.568626464	20
17.4510299496	11.3231349623	0.445235905965	0.193108702922	206.113693821	20
17.4445690068	11.3346456166	0.296047536383	0.184539330335	200.257365931	20
17.443800875	11.3360785245	0.38737591104	0.116679601255	206.557356425	20
17.445615906	11.3378761721	0.271833998222	0.213694526505	225.08857914	18
17.4418788795	11.3507018577	0.335134837538	0.0947396326115	204.381590555	20
17.4606771743	11.3417005214	0.345140760437	0.149860982603	209.722330727	20
17.4409764345	11.3519978607	0.322543156205	0.241433658839	222.436694197	18
17.4461688688	11.3305941725	0.281210355673	0.185603841611	200.072139286	20
17.4516554002	11.3323964538	0.265341151044	0.298730015044	221.028894284	18
17.4368686987	11.3408001935	0.282865729773	0.211731417567	221.267375767	18
17.4514048056	11.3093950141	0.262650554326	0.247250905007	225.41076098	18
17.4425971537	11.3266239833	0.150844472753	0.147184536759	197.448601246	20
17.4450642911	11.3339199696	0.166729429276	0.264134462157	217.044541787	18
17.4537860774	11.33592591	0.186056200595	0.0887052729044	205.987208258	20
17.4450146241	11.3341468535	0.162800487824	0.152647916843	198.168302976	20
17.4410095866	11.3379965957	0.247826434508	0.165438239186	198.308614854	20
17.4472686709	11.3349337036	0.312440167567	0.179530707677	201.48119002	20
17.4394909575	11.3550390515	0.157267948298	0.103303675779	198.415398734	20
17.4263363271	11.3568072675	0.149743895105	0.126945319214	191.519930308	20
17.4463101092	11.3667956935	0.15504430378	0.0889019805658	201.457327811	20
17.4173537472	11.3602179454	0.230168114816	0.0628638374447	194.158544113	20
17.4294368637	11.3728850668	0.116804411998	0.0730694925438	194.466716604	20
17.418414486	11.345227408	0.118795805189	0.125088533069	213.141697581	18
17.427576421	11.3661011574	0.0780821762755	0.11175963236	216.25423214	18
17.4295668079	11.3633287633	0.069248535815	0.142692600711	215.203158066	18
17.4116750523	11.3522594649	0.0521125002051	0.143672945843	205.537245249	18
17.4260164408	11.3435142014	0.0802553156628	0.0263745408758	193.950511073	20
17.4290986892	11.3487123831	0.153591870971	0.116426061439	193.600218163	20
17.4292373374	11.3435770271	0.0316626605244	0.066042575135	191.366316721	20
17.4166451536	11.3489739214	0.0111640891699	0.0289069856781	186.729736455	20
17.4349292397	11.3456233664	0.0454861871501	0.115170764283	218.344831889	18
17.4023135787	11.3420450375	0.024841932153	0.0573607108381	204.361594394	18
17.4206330917	11.3407325594	0.0514497311195	0.0246694440676	190.839553299	20
17.4061136315	11.3610181414	0.0101801127545	0.10927235958	202.990051247	18
17.4120042872	11.3596234846	0.00376034244522	0.0423825125384	208.836880137	18
17.4377135869	11.3624638352	0.0908342305472	0.0304284910252	198.697421447	20
17.4252818357	11.3423153027	0.032670114753	0.00513020280903	192.585134168	20
17.4359692788	11.3333464429	0.0021573028813	0.0533125789984	193.649942937	20
17.4187721529	11.3359191255	0.00851897165561	0.0986650395973	209.210969409	18
17.4177573735	11.3453343158	0.0720251083864	0.0343859048114	189.407768716	20
17.434720366	11.3547887494	0.0382682238161	0.062480273099	194.048376711	20
17.4139906812	11.3396345974	0.0692038062845	0.128443316207	208.323191787	18
17.4066906834	11.3448181708	0.0376889893773	0.0189216075596	184.863497094	20
17.4163604783	11.3451823962	0.079161388325	0.0502206803817	188.505706239	20
17.4119407045	11.352457232	0.112404675903	0.000784384247687	191.067642885	20
17.4063972817	11.3510712734	0.106744212805	0.0140417020723	187.241761533	20
17.4122784122	11.3368245686	0.101430771368	0.0473788526055	188.276418415	20
17.4185347351	11.3400787039	0.0382453807645	0.0196117169555	189.751515616	20
17.412923525	11.3511448304	0.113232146856	0.0873645614672	186.706017819	20
17.4268821263	11.3348896568	0.0962784561929	0.0512277240328	193.60049458	20
17.4125068032	11.3307423158	0.102101395253	0.0204319022192	189.613652489	20
17.4025643047	11.3407205581	0.0820185010646	0.0241259299906	184.807010356	20
17.4063034609	11.3351340636	0.140082743195	0.0897492294312	185.134234555	20
17.3987120903	11.3461066074	0.139539208283	0.0791704305988	182.717001636	20
17.3909208053	11.3640022031	0.0550961467236	0.0556052682484	201.510782042	18
17.4010470625	11.3350675613	0.204210512341	0.0360902468749	189.04508596	20
