# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	306.594242851	18
17.6391180296	11.3175427641	0.803646568285	0.487723141651	305.500549804	18
17.6413701983	11.3319027498	0.761050253854	0.495349847182	306.485583762	18
17.6248163992	11.3133112946	0.742944740733	0.450795622856	264.186498831	20
17.6347712911	11.3129468247	0.789042274356	0.474019691212	285.671625067	19
17.6384552075	11.3051900158	0.723809534412	0.428032343413	272.085920368	20
17.635416498	11.3052076938	0.780552847648	0.490448099122	303.577345234	18
17.6117730826	11.3003985631	0.663459367202	0.480908985005	290.19257837	18
17.6188537591	11.2959511141	0.756425831369	0.433100922904	263.740135564	20
17.6179807305	11.2892057465	0.784704730136	0.43927851654	263.098254332	20
17.6316495042	11.3003467372	0.763845235297	0.384757303844	272.727781359	20
17.6121095003	11.2840311744	0.791071856728	0.476989922482	291.808101188	18
17.6206983491	11.2855201093	0.682257580104	0.449922032086	279.731679766	19
17.6331051889	11.2933593083	0.868936175735	0.336915326572	276.346479903	20
17.6099754182	11.2895403662	0.78152842697	0.43308318081	260.180236943	20
17.6135873187	11.291969321	0.870464936599	0.394016653065	265.168131494	20
17.6044601021	11.2928248082	0.78042177139	0.446689634959	292.278099232	18
17.6078261378	11.3065073519	0.912820641641	0.343570358489	265.439592827	20
17.6108500151	11.3041193994	0.838190619714	0.528145609967	284.466938436	18
17.6119415528	11.270676108	0.847466446662	0.395325978472	264.329344784	20
17.6220478289	11.2839134254	0.812686529726	0.47562801645	297.845983783	18
17.6090875677	11.2779418019	0.688151045872	0.429712845794	259.494898621	20
17.6131493422	11.2747431671	0.678671916303	0.431731144691	261.194656539	20
17.5922917146	11.2674742083	0.733700607403	0.362028237728	257.682750827	20
17.5968363712	11.2601240276	0.735244428611	0.340219689096	261.882444739	20
17.5911061074	11.265718379	0.749231995066	0.512918807647	274.288229601	18
17.6070165747	11.2589898953	0.738473455614	0.367435635196	263.635581965	20
17.5990480089	11.2750379489	0.737276101786	0.31933729683	264.466510943	20
17.6092424989	11.2849532853	0.795332125367	0.405485862598	262.645700291	20
17.6046727952	11.270133181	0.752500864069	0.380734271297	261.866475452	20
17.5824200273	11.2594643748	0.70902547903	0.361455010561	254.05750328	20
17.5979873371	11.2502489273	0.667523115183	0.376915872208	258.68551653	20
17.565719654	11.2589696952	0.700838853432	0.325601905126	249.269402516	20
17.5628406064	11.2603969107	0.708656690439	0.268525369689	253.283176471	20
17.5593265644	11.2705845052	0.789677995103	0.297904635985	250.844028826	20
17.5919226418	11.237428508	0.717554416942	0.296811218327	264.357179532	20
17.5519925504	11.2573810898	0.668634600084	0.368110800749	239.630937263	20
17.5643519401	11.2612330552	0.664664122547	0.349871824088	246.048317141	20
17.5525835343	11.2662922135	0.607232505448	0.351889045221	240.191074731	20
17.5490334644	11.2783287979	0.677034783766	0.398224305108	268.079315309	18
17.5483443237	11.2396826062	0.561943297731	0.364832984764	235.962438651	20
17.5487293118	11.2371268556	0.539319845098	0.362736434052	235.260939594	20
17.5533074621	11.2332840685	0.565442031596	0.340273147082	240.497164607	20
17.5537852334	11.2371854058	0.559938087572	0.355539122889	239.077618102	20
