# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	298.591281315	20
17.6686719563	11.262375979	0.848736242584	0.199090308707	296.485482489	20
17.6535433506	11.2630163027	0.946010321999	0.199916317874	291.786643878	20
17.6461611911	11.2477304731	0.911920042768	0.200175264131	290.826694628	20
17.6508128565	11.2335753284	1.02128450089	0.142874484114	295.806944849	20
17.6465240054	11.2482505793	0.930115081409	0.195497958695	291.424809889	20
17.6554499907	11.2566543742	0.87401339895	0.206876038581	293.161497514	20
17.6497256186	11.2535109131	0.914577535526	0.234576386711	289.980307226	20
17.6370530807	11.2636314724	0.861820683031	0.298806407532	281.558606197	20
17.6366445134	11.2588389436	0.844646458262	0.372215244548	277.229808946	20
17.6375867758	11.2731278123	0.855445229438	0.430294864251	273.528624252	20
17.6327443124	11.2678471907	0.826917565016	0.438672539878	270.238633397	20
17.6456400204	11.2607353526	0.824453992999	0.412764680655	277.570500443	20
17.6375031892	11.262175157	0.797827054417	0.463714292545	287.669047289	19
17.6320133862	11.2442604625	0.839597199291	0.530110600145	295.385040837	18
17.6375647435	11.2821891726	0.766189523969	0.460690945398	269.327397673	20
17.6542269295	11.2776809229	0.757471295135	0.434696072795	279.014999851	20
17.6501493374	11.2993468104	0.726918165494	0.419539383529	277.350242411	20
17.6512974374	11.2856937999	0.730950401354	0.529525740299	307.447112858	18
17.6533579866	11.2828044977	0.788866911422	0.454725313062	277.318186738	20
17.6370419532	11.2829413744	0.752280492654	0.435269534794	270.954479109	20
17.6385333755	11.3084382743	0.727260248043	0.463668633749	269.537130225	20
17.6155150548	11.3031302642	0.712523106763	0.456091419299	277.201014351	19
17.6395701287	11.3261366415	0.63871828205	0.497834771984	304.183875596	18
17.6360224803	11.3031818959	0.710784622821	0.457331293447	268.58732549	20
17.6149929265	11.288076063	0.693040453949	0.47914822184	293.618814652	18
17.6349155292	11.319091824	0.701841777483	0.499231525565	301.460407639	18
17.6372962056	11.3039179969	0.737991422373	0.461515702733	269.502371877	20
17.6624244482	11.3026791048	0.681006710214	0.457487483433	280.999964035	20
17.6244516609	11.2966145292	0.741494159022	0.434523452333	266.122461755	20
17.621249916	11.304548891	0.818444445318	0.5254416207	292.667858383	18
17.6254651133	11.2929029485	0.821280896223	0.433850163159	266.842552292	20
17.6209382085	11.2889287014	0.738840948395	0.482430491113	296.657190948	18
17.6305106605	11.2888112461	0.723600574836	0.440511406177	268.283532792	20
17.6417976602	11.2928992042	0.757461163701	0.471144277953	270.780628084	20
17.628414721	11.2850375535	0.789312243239	0.470145196868	301.242403255	18
17.6083229742	11.2983412498	0.706497100481	0.344926981658	264.932337854	20
17.6140549057	11.271547647	0.685121906259	0.339671325931	268.245239933	20
17.6020275045	11.3075168801	0.67674286234	0.366235841331	261.034208232	20
17.6128365766	11.3088806064	0.668512836012	0.382865096317	263.383969491	20
17.5883492184	11.3199389511	0.677392872462	0.338990974134	256.193184063	20
17.5754072944	11.287438833	0.5997793218	0.381084980316	247.886003724	20
17.5641960594	11.2817986988	0.560775235383	0.473713318707	264.42773981	18
17.5639450031	11.2818317076	0.642930390861	0.4220252603	272.448893376	18
17.575189469	11.2790092987	0.56744825559	0.444601700792	274.754197035	18
17.5687329016	11.2941115391	0.690047364325	0.329966301258	250.378500313	20
17.5845072389	11.2635029699	0.586773689018	0.339840352454	254.32123473	20
17.5725924085	11.2917722048	0.6153249486	0.369729670779	247.343422574	20
17.5716585833	11.2951463476	0.589101061112	0.34905946616	248.606248287	20
17.5751284261	11.2966989627	0.688032043045	0.437516777815	277.351596784	18
17.5806882536	11.2971853119	0.613646308546	0.369331837593	251.033818399	20
17.5782295633	11.3055054119	0.628802569845	0.381572952107	249.424560305	20
17.5933919733	11.3041215036	0.581976763238	0.353673370808	257.267783237	20
17.5544149731	11.2968324001	0.571935571516	0.324797290218	243.236919379	20
17.5349187291	11.2918912345	0.640601751018	0.338945734756	235.43776944	20
17.5349762959	11.2892374638	0.697587088647	0.343910174606	235.481626998	20
17.5230451995	11.2840323939	0.650319602874	0.336276096002	230.569356746	20
17.5118887723	11.2938840267	0.581201332324	0.309182337329	226.683981708	20
17.5024165639	11.3129887768	0.686547943543	0.380667022	248.486361189	18
17.4995576725	11.3079646189	0.564202939122	0.333859207592	218.920038906	20
17.4964606773	11.3179678067	0.502236194143	0.263778350436	222.279482003	20
17.4977969262	11.3178015063	0.582918404871	0.377410155842	244.735506407	18
17.4994935222	11.3024583364	0.564849023517	0.342618845139	218.195111218	20
17.491496834	11.294271776	0.491393156014	0.353628597998	241.891676399	18
17.5003592872	11.296861314	0.563558611974	0.380572234448	245.263973599	18
17.5042910994	11.3070354096	0.575984637475	0.372633036778	247.753455733	18
17.5012436564	11.3029836708	0.582464782216	0.333155454456	220.681952526	20
17.5138886743	11.2960648438	0.564599986087	0.332421582694	225.157883833	20
17.5191886178	11.3139959016	0.465517108088	0.363564861657	223.519433493	20
17.5006655989	11.3131253455	0.47616499937	0.382330357422	243.121023083	18
17.4973681037	11.300248612	0.462532359549	0.398139410192	239.57721185	18
17.4961729762	11.3100243177	0.573692691213	0.379893774143	243.553455165	18
17.5112180484	11.3099139276	0.599013586229	0.37907837651	251.020614812	18
17.5020672621	11.2995986937	0.622064233156	0.345879487209	220.782494142	20
17.5064202249	11.2921578926	0.577827582023	0.311987686248	224.738267042	20
17.5014344567	11.2918926483	0.595820332486	0.387345712115	245.670294325	18
17.5117074322	11.298654782	0.736628498009	0.323488821961	227.616318221	20
17.4931815063	11.2912974882	0.625836714254	0.297359481596	221.104592384	20
17.4749855816	11.2884112608	0.709710306281	0.237110340596	208.335931052	21
17.4573453187	11.2914327797	0.671573824256	0.212379313806	203.376638931	21
17.4651081272	11.2765551371	0.608925320488	0.184869564026	219.17482264	20
17.4403161834	11.3183484177	0.638207569069	0.152676749483	199.072413268	21
17.4349907135	11.3209682611	0.631210242454	0.219406341356	193.50511206	21
17.4249258339	11.3199656755	0.560018061224	0.281143880995	193.381189985	20
17.413964664	11.3077113356	0.616393870983	0.262705721841	182.415530097	21
17.4155814308	11.2986910809	0.55269294118	0.224793252408	195.23197992	20
17.4092915736	11.2997648564	0.517395574809	0.185462538936	195.039738861	20
17.42259007	11.2939843726	0.569930936974	0.224426195903	198.396906514	20
17.4137380192	11.2881466002	0.598918144469	0.29989220714	202.101958686	19
17.4195143591	11.3177504746	0.564340324002	0.320378669086	213.427737887	18
17.4410796243	11.3217235483	0.683747780935	0.245800260491	195.106817585	21
17.413167932	11.3048238186	0.529027215287	0.24483538226	191.201565364	20
17.4157295151	11.3112086759	0.65479445959	0.288724080489	181.264389629	21
17.4305032555	11.316278182	0.667726509717	0.201215858769	193.939011819	21
17.4153898189	11.3091117093	0.746494752418	0.184577513045	191.93878709	21
17.4246125171	11.3111977867	0.615548803615	0.303685060036	182.295848514	21
17.4137009536	11.3079935538	0.647145275968	0.286802563233	180.873044442	21
17.4077433053	11.3004331283	0.689423342536	0.262489299208	181.942741541	21
17.4238784649	11.285871026	0.604345506804	0.359862343077	211.267982688	18
17.3952632139	11.3046381916	0.616963131159	0.327664055302	191.1564136	19
17.3970421956	11.2980006858	0.744283050029	0.301008030532	198.695355042	19
17.4111106602	11.3108978975	0.705679218374	0.241844778205	185.617089982	21
17.4240610046	11.3117689596	0.590915344932	0.262878308055	185.614135708	21
17.4313514026	11.3336597695	0.643409875624	0.303031682684	185.847952006	21
17.4088265862	11.2946616575	0.664047988125	0.252376213251	183.260287558	21
17.4325157726	11.3155740492	0.617229386508	0.305879959213	185.099711419	21
17.4072159907	11.2978598295	0.617999721411	0.308467582683	198.011484122	19
17.4164059412	11.2853019959	0.728251076751	0.299320498096	194.625509134	20
17.4008813503	11.3241213612	0.592454904295	0.261002356171	177.28047569	21
17.4009222029	11.330042855	0.597522464669	0.350562102853	189.584648764	19
17.3789281421	11.3278221653	0.529647744382	0.191379472415	173.422763198	21
17.3770349108	11.3338800361	0.598054806731	0.108419704293	179.942358716	21
17.3942948839	11.3422579395	0.547313552811	0.177996592437	179.435243096	21
17.3806809225	11.3402379836	0.520479081494	0.207854499781	172.352825866	21
17.3887260555	11.3331689374	0.478062432476	0.255723564245	178.740395029	20
17.3641801052	11.3340477579	0.616466535109	0.232019573983	167.359097651	21
17.3460816012	11.3289084526	0.63164059717	0.299214313233	174.202439964	19
17.3911705221	11.3520515389	0.520483981349	0.239633451445	172.726468258	21
17.3594677219	11.3499622221	0.637971725453	0.293861619569	180.099268788	19
17.3699672584	11.3274574214	0.60852106073	0.23962702254	167.97791947	21
17.3741196293	11.3189818012	0.686869839728	0.309173904588	185.787600845	19
17.3666919496	11.3263069087	0.62224643176	0.246157759114	167.132914723	21
17.3683338531	11.3180043241	0.544006047216	0.269030734227	184.482724297	19
