# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	307.606236375	18
17.6580419986	11.3100823943	0.791348542735	0.49554725062	276.651055542	20
17.6332524793	11.3106104918	0.791216730717	0.477756184607	267.45170109	20
17.6258287763	11.3123249878	0.861949535444	0.462128361732	264.875289524	20
17.6106058568	11.2998169764	0.883743799657	0.484036563217	292.942986183	18
17.6113443883	11.2973324614	0.763430378514	0.467638232914	293.930606719	18
17.6343513711	11.3076590911	0.794546175742	0.546615972468	297.833959741	18
17.6287331565	11.2983719308	0.907386422584	0.485283195849	302.060383543	18
17.6262595479	11.3078134058	0.825417198305	0.487830748351	300.260386257	18
17.6464540216	11.3064911172	0.779226791565	0.512221568654	307.697599283	18
17.6389246905	11.3256030006	0.85928552308	0.469206575654	269.325051976	20
17.6280068535	11.3156527525	0.896328352131	0.471376537624	265.73299685	20
17.6283657077	11.3287430401	0.857101589101	0.509766954778	298.571914657	18
17.6436165542	11.32680092	0.96497440845	0.514567330847	306.134092089	18
17.6257603677	11.3014932145	0.91717150646	0.513303710321	297.032211909	18
17.6417451796	11.3144464466	0.910584223687	0.512144235493	305.651074712	18
17.6260714089	11.3152760293	0.827932825272	0.505841490585	298.555620614	18
17.6404067254	11.3376120705	0.90539537361	0.444776892952	271.294333593	20
17.6265512406	11.3108034427	0.98740198361	0.428592186271	267.983530047	20
17.6376283405	11.3094179124	0.836192488761	0.435075381335	272.405160674	20
17.6165795175	11.3300602909	0.898106139224	0.419339117957	263.783682411	20
17.6153572163	11.3283825543	0.81987077871	0.459267775477	261.079082152	20
17.6274952778	11.3324646686	0.844679504502	0.462919956789	265.569613005	20
17.6103268868	11.3220788346	0.758219076367	0.422861522006	261.219041116	20
17.6091857425	11.3229044677	0.776350197576	0.342028583498	265.71386396	20
17.6172565204	11.3104220569	0.740780398867	0.435813032841	262.971472498	20
17.610845711	11.3063790214	0.782743886158	0.441741340957	260.249059531	20
17.6171547571	11.2933302099	0.854369443313	0.516035250495	291.742277292	18
17.5950443877	11.2943347974	0.819838357545	0.473127031533	286.367449581	18
17.6186609207	11.3040792401	0.819533770418	0.512083754171	292.944222676	18
17.6039259596	11.3112781883	0.789091995947	0.448866052571	256.765541844	20
17.5902152987	11.3125455579	0.782668150215	0.467954862727	284.25684691	18
17.6075680122	11.312498694	0.820754872907	0.344131699877	265.550351316	20
17.6014408242	11.3196812175	0.753832718372	0.381029628233	260.607019102	20
17.5989925977	11.3085618018	0.798520838587	0.474845480255	287.495968899	18
17.5966061299	11.3039538808	0.8140621698	0.426696245603	255.402575827	20
17.5957263915	11.3092504939	0.741493088607	0.520739320072	279.36700204	18
17.5967086566	11.3053354232	0.763830268033	0.500545673693	283.111171247	18
17.5992867596	11.3075358701	0.787773804604	0.438004023153	255.931817992	20
17.602507137	11.3002413884	0.84562936682	0.462867946564	290.781069628	18
17.595067388	11.2929446894	0.930412411123	0.484799800488	285.028177858	18
17.5993300912	11.2985569725	0.804579474426	0.369728046106	261.565194438	20
17.6057267522	11.2934253112	0.808685653168	0.422346086608	259.74609724	20
17.6015846686	11.3040931806	0.850447331635	0.389123938132	260.207456084	20
17.5942423076	11.2924424827	0.826587028259	0.384687978344	257.952512206	20
17.5940442091	11.3158729034	0.940584442404	0.40902306801	242.198454848	21
17.5803435227	11.3360197487	0.849845057507	0.393057489522	251.110274538	20
17.5844499189	11.3214900029	0.912622727598	0.408093238666	252.226085073	20
17.6020653078	11.3221218082	0.925601618965	0.407636821025	258.896932432	20
17.5973407493	11.3013910632	0.932781397449	0.454812556056	272.255675936	19
17.5695530513	11.3218939318	0.952778717974	0.464770731745	257.646052984	19
17.6114282223	11.3049531566	0.942970323347	0.361249819359	267.19096647	20
17.5960217842	11.3183192729	0.897442081094	0.494270883383	284.222020276	18
17.6031643709	11.3218823692	1.01744393293	0.430153651709	244.72446224	21
17.5915976408	11.3158820889	0.977365637449	0.434795839503	239.813551188	21
17.5909770908	11.3152634817	1.02224670391	0.466069765122	269.073132321	19
17.5927788508	11.3152837724	0.98014605185	0.337466776495	246.910147233	21
17.5992580641	11.3195492366	0.873408254859	0.449233764627	255.425896758	20
17.5908912443	11.3112658553	0.953900514434	0.408279062337	241.461563392	21
17.6048632245	11.3067243181	0.854961947261	0.450355139661	257.434353361	20
17.5789845132	11.3109898988	1.00900404019	0.480929690381	261.368532602	19
17.5724281114	11.3213493731	1.03531840498	0.434585716171	233.032384245	21
17.5805935904	11.3048947702	1.09193257244	0.351162709776	242.626067722	21
17.5683558652	11.3198713377	1.01630363227	0.38041859676	234.773069348	21
17.5743281159	11.3289397432	1.03740299735	0.331659913309	239.304086087	21
17.5679706447	11.3114434676	1.00798982505	0.516952102395	252.04102716	19
17.5771267431	11.3191393651	1.13587937225	0.513539146543	256.701931264	19
17.5662583447	11.3336978626	1.01925589325	0.362052338076	234.468730157	21
17.5614727128	11.3459631003	0.992993439629	0.344510987968	233.183133563	21
17.5491481437	11.3410468472	0.935132059784	0.337933194888	228.77401875	21
17.5498229962	11.3401309255	1.00288328067	0.354152631238	228.416886789	21
17.5660697716	11.3466981978	1.01784920079	0.408001612315	231.149516471	21
17.5456861553	11.3263100224	0.926132850565	0.325515247907	229.260463817	21
17.54855209	11.3432711638	0.934595316118	0.266217920653	233.023924361	21
17.5534250168	11.3369786879	0.970865118664	0.387701037673	227.558946233	21
17.5636212832	11.3376591969	0.998278605487	0.47996732871	254.07249384	19
17.5379116156	11.3454040671	0.951699073262	0.386811712117	221.74732919	21
17.5499181129	11.3458029262	0.905585169693	0.408685848287	224.69392511	21
17.5532242149	11.3293789138	0.885516077065	0.400666241179	226.723986119	21
