# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	302.990055045	20
17.6770612707	11.2352368753	0.918580794382	0.251871870213	305.801563994	20
17.674239928	11.2589479341	0.922289957694	0.234370209082	302.079737458	20
17.6674147823	11.2700149639	0.92088045173	0.252506511523	298.094615877	20
17.6690677853	11.2713214358	0.905972712033	0.295835371212	297.908880084	20
17.6850474176	11.2873733304	0.862915211309	0.223548251001	303.828802995	20
17.6704315653	11.2522142386	0.91839691609	0.309925310094	299.077674465	20
17.6776237897	11.2681601678	0.850760279401	0.258859733825	302.191479895	20
17.65371398	11.2621127259	0.909786767339	0.301372004104	292.281734024	20
17.6656099491	11.240922458	0.90998547127	0.295076117189	299.641786625	20
17.6416925817	11.2706471876	0.949677806312	0.434504919271	280.20070677	20
17.653240605	11.2777121965	0.904759988233	0.398874798975	286.366700762	20
17.6391215086	11.2787421083	0.978503690582	0.418569495717	279.886604593	20
17.6412373822	11.2654285653	0.95818310267	0.514309005781	309.664955992	18
17.6446926323	11.2889001937	1.02343910416	0.415119857765	281.125204465	20
17.6347210609	11.2774594458	0.887873649129	0.419955129732	277.13592971	20
17.6229306467	11.2891621865	0.886690788688	0.372498834745	275.239112398	20
17.6162251135	11.2825555178	0.944780355617	0.368650810923	273.509220895	20
17.5909732937	11.2814345497	0.978510556359	0.325668758619	252.300372424	21
17.6012244346	11.2695195648	0.987085034343	0.376989558032	268.050983257	20
17.5801129645	11.2833405561	0.92260196178	0.331201227411	261.653657631	20
17.5893265042	11.2956335949	1.00329021838	0.376880005644	247.359226778	21
17.6088517229	11.2927815088	1.03790719291	0.364755432319	255.99379093	21
17.577293867	11.287128311	0.95324861252	0.365292188452	243.731175886	21
17.5811645091	11.2803162299	0.929108793874	0.402661969013	257.231790457	20
17.5886656881	11.2845691696	0.955817688457	0.32342034777	265.839997214	20
17.5737045829	11.2900984924	1.01185140753	0.404601264832	240.52029244	21
17.5769834103	11.2910895237	1.01777159436	0.348581391405	245.775881119	21
17.5691324402	11.2789649689	1.04505471131	0.326297057376	245.138422478	21
17.5828544397	11.2992152165	1.01137381353	0.443447537059	240.458513324	21
17.5974602488	11.3053947859	0.98535525984	0.396226985644	249.075642047	21
17.5752635277	11.299125101	0.962130688641	0.475352695993	264.023018875	19
17.5681146034	11.3019871875	0.947916725761	0.482875739632	259.616454884	19
17.6023096205	11.2935259416	1.09860802139	0.460355708344	246.735619181	21
17.5886752722	11.30278926	0.967036268399	0.420965008192	244.110812831	21
17.5953554768	11.2935681192	0.959493394855	0.475245759028	273.307791861	19
17.5933480096	11.3109413215	0.955474728004	0.37185795797	247.821579949	21
17.5930169008	11.2900838371	0.950091876425	0.372744867997	263.336908765	20
17.5846513133	11.3075020434	1.03416192831	0.393113195232	244.855271919	21
17.5810942187	11.2966862818	1.05050419156	0.426480239449	241.258849739	21
17.5813940203	11.3153902682	1.01224356707	0.489727966091	265.49339111	19
17.5997182243	11.2926937073	0.973702353534	0.436030693446	261.522918569	20
17.6023953127	11.2969973209	1.03315650232	0.465743359331	246.364465859	21
17.581644751	11.2986157393	0.961815399687	0.429105091213	240.525841639	21
17.6021416874	11.2993708364	0.986682756027	0.483654701615	274.75239243	19
17.5861402231	11.2957563522	0.982578728526	0.480505558787	268.354592976	19
17.5794253587	11.3001416407	1.06789246214	0.491428916577	264.877770142	19
17.5844677524	11.3027332344	0.975059406314	0.468748633532	252.714042108	20
17.5775748196	11.2898832569	0.981648154605	0.407331529617	241.038126078	21
17.5822271774	11.2829123156	0.97712133419	0.378406250019	245.710820958	21
17.5871199244	11.3218123525	0.917289745978	0.393693219883	243.645610362	21
17.5686757675	11.3085666178	1.01510353011	0.36954894429	240.193068608	21
17.5774811495	11.2984624603	1.02205300746	0.417497801761	240.997256145	21
17.5763625865	11.2982246385	1.10475155483	0.394330135116	242.515704629	21
17.5915683931	11.3048370795	1.03950963001	0.406576851682	246.241553608	21
17.5809323784	11.3012293617	1.1149980227	0.401522044117	243.198806936	21
17.5859330453	11.3013472474	1.14735672909	0.482443051019	268.93374448	19
17.5648557824	11.2954843811	1.10316416874	0.511283041595	255.457473419	19
17.5655193821	11.3029708077	1.07280186283	0.48458297307	259.220124338	19
17.5830292754	11.3060958931	1.11875045177	0.382746833488	245.048742956	21
17.572968572	11.3110419843	1.19427440096	0.441434403823	236.043142685	21
17.5622840752	11.3030021541	1.15689200798	0.499636958938	255.987268	19
17.5751536921	11.303249093	1.04948061707	0.317588911748	246.412470852	21
17.5710056497	11.3054363492	1.21563905461	0.426774320467	237.256283162	21
17.5690216449	11.2884142297	1.21450406576	0.439376174039	236.202940417	21
17.5767436054	11.2962262781	1.21331771708	0.47848284126	265.966643834	19
17.5742072027	11.2995460624	1.11227331709	0.460696106102	250.629420317	20
17.5658424414	11.2843125799	1.20839256322	0.364526135253	241.19133766	21
17.5838942452	11.2810787636	1.25911214808	0.331410520453	251.095974829	21
17.5597410709	11.2846236427	1.15081507971	0.333497450569	241.366807846	21
17.5581766435	11.2852110168	1.19597609847	0.451692157452	260.730664278	19
17.5771712984	11.2857339328	1.28351328329	0.400089716823	243.345106115	21
17.551054328	11.3012819972	1.16238627016	0.394282161761	233.334955442	21
17.5510788134	11.2962461727	1.12996237194	0.350788032288	236.450739066	21
17.5338470586	11.307383425	1.22555802874	0.459089810584	248.335067626	19
17.5415127711	11.3144229118	1.13687120953	0.367874847068	230.888714804	21
17.5541544488	11.3188757956	1.20662056857	0.378166739265	234.285386594	21
17.5356382314	11.2837132085	1.14373622136	0.460041040025	249.499492279	19
17.5457884817	11.3214720593	1.0848729626	0.352845840214	232.303760426	21
17.5196421331	11.3019934647	1.12252672359	0.335005268519	226.341785542	21
17.5172286726	11.3108186614	1.21651439872	0.212021014418	231.688938208	21
17.5243257299	11.2973846016	1.08058959436	0.345813784895	227.255181491	21
17.5216205033	11.2893986605	0.988131823874	0.379231632522	222.564923832	21
17.5187846286	11.2812169656	0.965885391223	0.325741353813	226.296176934	21
17.5227563953	11.2644268155	0.961630145984	0.397808690189	221.78749946	21
17.5350716081	11.2614352175	0.924642390761	0.474361774992	244.475196525	19
17.5194957178	11.2654613929	0.936438456294	0.458136711343	239.320674456	19
17.5219157737	11.2691216341	0.939936544274	0.39256073843	221.608458565	21
17.5119694588	11.2718235123	0.922764173607	0.440333469149	238.59715098	19
17.4997561056	11.2983083016	0.908985025681	0.437300834448	233.825000918	19
17.5184866215	11.2790360669	0.962930629946	0.362471930839	222.749166839	21
17.5209222015	11.2819180054	1.01774042952	0.394226497375	221.975209115	21
17.5241512756	11.2679691725	1.0364903199	0.371337465556	226.03583469	21
17.5168373214	11.2846003105	1.03845250269	0.445060960257	241.960547364	19
17.535117877	11.2743519891	1.05611033301	0.430460688586	252.746967679	19
17.5083764448	11.2817871033	1.02531277597	0.422810208863	240.892483188	19
17.5172935054	11.2842877423	0.995463802086	0.37321886578	222.056437841	21
17.522099214	11.2766975564	0.999461679242	0.317874779529	229.122841362	21
17.5161692824	11.2820537907	1.00073890403	0.325109961212	225.870719492	21
17.5181858017	11.2812127907	1.07053445748	0.429000623382	244.741529567	19
17.5171475709	11.2859024153	0.878088208829	0.454128840517	239.060029666	19
17.5264718753	11.3046842613	1.05993952356	0.374732904889	224.962849782	21
17.5399176758	11.2776123663	0.953010778715	0.394690552531	228.039138871	21
17.5034900142	11.2858791853	1.08641874228	0.334100348618	221.089323678	21
17.5091361465	11.2556545289	1.08043093942	0.305889199442	227.154964288	21
17.5064640858	11.2740606722	1.10460123131	0.277462067027	227.281216436	21
17.5001446558	11.2770404771	1.10995076694	0.362579247851	217.649116703	21
17.5154508068	11.2699742379	1.18683397586	0.299268731002	229.0964831	21
17.500000364	11.2773750726	1.27116845195	0.391367702568	215.043731622	21
17.4923650207	11.2720196954	1.16489456737	0.369424131407	214.335400114	21
17.4769851349	11.2724506342	1.11749650534	0.397480618843	231.336152437	19
17.4983081812	11.2907676427	1.20152230892	0.296025955426	222.115486944	21
17.4946516586	11.2633804853	1.1876480471	0.35859788387	217.495177081	21
17.4907529936	11.2837481144	1.11995048874	0.364917401381	213.404890065	21
17.4827735097	11.2883273511	1.0478964585	0.33748779859	212.488036885	21
17.4923457932	11.2951574681	1.05647451772	0.258826914407	222.244466972	21
17.4727765392	11.2834632265	1.10108357061	0.33709465606	209.559406876	21
17.4842661431	11.2732956042	1.15353808506	0.334331745121	215.197536304	21
17.4878616178	11.2972017114	1.01856900131	0.349681297032	212.570204032	21
17.4931781718	11.2752397019	1.13445175512	0.32315361104	218.979531691	21
17.4769454258	11.2975814718	1.17140900221	0.383987140737	206.272059809	21
17.4732081505	11.3044350636	1.1850684186	0.440327756789	223.916134455	19
17.4647099545	11.3141886756	1.18250372279	0.403167607351	225.160549397	19
17.47978692	11.2875831287	1.15855051273	0.364169409514	209.290429156	21
17.4868051189	11.2988915613	1.17318672396	0.420819636172	232.754543017	19
17.4862327318	11.3137602121	1.14681004292	0.381708142283	209.526155805	21
17.4665893735	11.3027914322	1.19004438521	0.36352937579	204.907809989	21
17.4590830789	11.2845829071	1.22130957084	0.354641643841	204.173784317	21
17.4675539999	11.2906770247	1.38175207582	0.380418748577	204.284716497	21
17.4702880491	11.2901207919	1.38746927982	0.486765141242	216.240735921	19
17.4752181746	11.294862011	1.42794952858	0.40561268738	230.265074739	19
17.4736820662	11.2999585743	1.43777097935	0.434193148966	226.1670352	19
17.4792496159	11.3013115864	1.41260041397	0.407344135548	231.244364962	19
17.4554001551	11.2908390586	1.37682201672	0.460415316882	213.707489504	19
17.4794933656	11.2908797901	1.40468382645	0.329544567389	214.619554709	21
17.4840303585	11.3110472003	1.30158183413	0.431905198966	229.928698773	19
17.4674882556	11.2714470203	1.43136640266	0.332304219776	211.112950308	21
17.4644580949	11.2790498123	1.39418172898	0.360065812342	206.517426845	21
17.4780926548	11.2865351317	1.27352019501	0.380120413931	208.347738245	21
17.4600285024	11.2751004177	1.32301024886	0.448745489132	216.952704224	19
17.4494328874	11.2931716265	1.32633114651	0.446374448859	212.879795153	19
17.4686410838	11.279465394	1.36779638839	0.304569717557	212.879899812	21
17.4646154991	11.2745255061	1.34732070748	0.353200665309	207.283407538	21
17.4692765821	11.2964545	1.3230261878	0.372411172325	205.080842295	21
17.4812854303	11.2923936355	1.40655347182	0.370977849046	210.496748419	21
17.4744270258	11.2760568203	1.30039663822	0.453268439095	223.343722066	19
17.4630811979	11.2998985744	1.35948344997	0.398822462152	226.116492964	19
17.4624727482	11.2763199614	1.34424409721	0.255083250307	215.450931711	21
17.4505475848	11.3122232808	1.329530881	0.30144217663	205.339247045	21
17.4397415184	11.3038943514	1.32836475455	0.285987093409	203.060492932	21
17.4478547064	11.3166087536	1.28255813596	0.296227200311	203.83994242	21
17.4268484307	11.3152637142	1.31139499745	0.256284365804	199.930921737	21
17.4311142734	11.3135694882	1.30771959419	0.189154316643	206.102394999	21
17.4124818813	11.3211083122	1.37665563626	0.221456534023	197.104473693	21
17.3953414703	11.322968979	1.39066413864	0.156931609253	195.766706332	21
17.3964632216	11.3191414894	1.37270256385	0.0666776333256	201.019147256	21
17.4004038524	11.3452787348	1.35823169464	0.13496335222	195.740477447	21
17.3983733128	11.3497505418	1.35208042337	0.116361957874	194.747392288	21
17.3960068871	11.339492437	1.35602394838	0.101395815262	196.861228121	21
17.4067913011	11.3351880809	1.30297910667	0.125731672968	199.375713881	21
17.4036407523	11.3482893107	1.3794412299	0.135920998443	195.77558098	21
17.3860531279	11.3329786868	1.40579106828	0.17621301836	190.440985051	21
17.379799357	11.3474376375	1.42033700956	0.171642626724	187.272282736	21
17.3952640858	11.341322087	1.37833270284	0.165684730582	193.029723412	21
17.3981865801	11.3460327787	1.42267257829	0.134890313251	195.190136544	21
17.3647536111	11.3567129242	1.39689933815	0.231499583061	177.764219742	21
17.3585220923	11.3583610376	1.37479033174	0.169081244356	179.383710956	21
17.3582315809	11.3681221538	1.55580030748	0.270980507327	171.343178735	21
17.3683857757	11.360851093	1.57358061834	0.296167450061	173.04445238	21
17.348776461	11.3731201513	1.5633398664	0.334905892169	182.598630648	19
17.358034713	11.3604029801	1.57519321587	0.235838257948	174.98099895	21
17.3675858826	11.3618347213	1.61552599145	0.345953550976	189.045137277	19
17.3576418074	11.3548937703	1.56169416752	0.20502326842	177.672678034	21
17.3537146876	11.3585591801	1.55199022248	0.313981273968	166.379875136	21
17.356380969	11.3536960975	1.49324152527	0.313992762368	167.857723049	21
17.3610990824	11.3552980743	1.55748149685	0.26209888964	174.12865932	21
17.3574854698	11.3596569967	1.59095505014	0.332969007171	186.620543554	19
17.3542868478	11.3554108196	1.60003967725	0.317561157926	176.631572207	20
17.3432366352	11.3580923979	1.5283703358	0.328479267126	181.908477154	19
17.3571292768	11.3458643855	1.6382246084	0.305571469857	169.731174089	21
17.3566067395	11.3539905371	1.54827726346	0.338866200877	186.1973894	19
17.3609371812	11.3529049308	1.45240488589	0.239177247645	176.367268854	21
17.3615286096	11.3708443612	1.68214012536	0.352419259076	185.105273275	19
17.356324075	11.3558170448	1.53739234283	0.355637784656	184.083970569	19
17.3388843405	11.3588855868	1.59078136127	0.309075070786	172.432418406	20
17.3550196549	11.3680602097	1.60337036058	0.314850148958	165.675309153	21
17.3546646845	11.3692621057	1.56907358949	0.346336297867	183.426570171	19
17.3528169672	11.3629343721	1.67048239006	0.34512430272	183.75511251	19
17.3522658906	11.3808266833	1.62106186284	0.322295091232	174.083896288	20
17.3606325527	11.3504438017	1.54224059341	0.28767119414	172.523251395	21
17.3492913638	11.3468050994	1.65240231274	0.174664479702	178.546860127	21
17.3644587218	11.3635440901	1.61954026349	0.342016903809	188.001747232	19
17.3590836512	11.3656768779	1.58524333049	0.305023758812	168.721133107	21
17.3552332676	11.3593025999	1.6090611182	0.322686025993	176.462631872	20
17.3652644141	11.3748954138	1.57521861166	0.27510999078	172.742401666	21
17.3534787695	11.3773114984	1.50682636688	0.327901523948	184.696653938	19
17.3675727183	11.3682944651	1.58882841728	0.368331415325	186.070242929	19
17.3490557296	11.3647763029	1.56449551641	0.285308864563	167.497767143	21
17.3567852055	11.3640691784	1.66743723153	0.304261299991	168.199719561	21
17.356526472	11.3761261776	1.59556074211	0.285341587437	168.985720276	21
17.3468068627	11.3651702894	1.62909079017	0.323795164331	183.574715774	19
17.3464054617	11.3849540892	1.59628321922	0.367706008351	176.838076666	19
17.3458686004	11.3584510745	1.5956751861	0.357770820633	179.737340457	19
17.3620803968	11.3687720802	1.60209676111	0.383785689298	181.667630891	19
17.3373740411	11.367929474	1.69499728691	0.2925824919	162.665585972	21
17.3282057834	11.3687601777	1.67444620161	0.281448988249	160.656660823	21
17.3389703908	11.3826580455	1.64464907738	0.26251797785	164.53553043	21
17.3540184681	11.3616166239	1.70837685237	0.330332319666	186.038497489	19
17.3171070009	11.3743286015	1.70757584842	0.290351087925	156.174758927	21
17.3205340303	11.3949189726	1.63833299028	0.388908692452	163.383180147	19
17.3184417967	11.3724805745	1.6215519209	0.226957412108	161.868197325	21
17.3284890678	11.3657753807	1.67252549616	0.356531660574	172.513195434	19
17.3092460164	11.3838823892	1.76282479921	0.274657749444	154.290967559	21
17.2873689911	11.3958537832	1.68188078496	0.2937959491	162.670214551	19
17.3053446367	11.3847350167	1.82783692814	0.313209943397	167.815496884	19
17.3199394068	11.3971591801	1.67196061062	0.214147083265	160.863690249	21
17.308483191	11.3864616786	1.6746676545	0.274241750096	153.462574297	21
17.3166985757	11.383776571	1.60587244705	0.257102636066	158.071734622	21
17.2981569125	11.3834275848	1.63595622389	0.363486602985	159.042824665	19
17.3137448479	11.3886932848	1.65905583936	0.265278869267	156.114791189	21
17.3062118977	11.3949840678	1.62096512356	0.224816495482	156.16581565	21
17.3023527913	11.3918214976	1.62246173664	0.305682575944	167.336132116	19
17.3097743883	11.3900951435	1.70350837419	0.269439290722	154.401166844	21
17.3034340482	11.4003348423	1.69157818929	0.231585686791	154.231006937	21
17.2977649747	11.407959704	1.71411492583	0.197178061664	154.300688543	21
17.2827881102	11.4239067558	1.6657597185	0.221204133077	146.873658308	21
17.2996085161	11.4328370185	1.69464796493	0.283236032378	146.471238215	21
17.303826219	11.4235151226	1.64982827772	0.292982656307	147.676623947	21
17.3030874146	11.4395629949	1.65424479308	0.293843260564	146.134815985	21
17.3118347143	11.44896244	1.71559956581	0.325328834929	163.51751525	19
17.3095559032	11.4438745852	1.67882392555	0.325113026615	163.307407154	19
17.2993331069	11.4313656424	1.72332544135	0.375079317924	155.202387813	19
17.3093987112	11.4405583747	1.68922661631	0.385529443196	157.123049306	19
17.3028936242	11.4326199183	1.63216022262	0.278139544277	147.669846417	21
17.2896112806	11.4356227515	1.6358061793	0.341629702847	154.948582707	19
17.3018731606	11.4466981848	1.63960739686	0.300736966126	153.74282749	20
17.2969685663	11.446287776	1.66433003487	0.225254653093	148.15264766	21
17.3097195636	11.4379381936	1.69677850235	0.384859490599	157.240131675	19
17.3193571166	11.4470886053	1.69116012585	0.295229608866	149.777485046	21
17.3069107854	11.4403893541	1.65517840979	0.297416059966	146.766836389	21
17.290333753	11.4393359285	1.75045063579	0.267734284752	144.401151629	21
17.2776096621	11.4464898933	1.79948729276	0.242168670588	142.084039411	21
