# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	299.508702153	20
17.6793604577	11.2424757857	0.878116895018	0.278882946071	300.380308083	20
17.6609320818	11.2474281371	0.883668245608	0.348019206106	289.701620353	20
17.6666501917	11.264769495	0.990254253629	0.354222982824	290.54868325	20
17.673070141	11.2541927741	0.960940127379	0.391479767861	292.182929625	20
17.6510601669	11.2651242476	0.944836521157	0.37440678502	283.442503643	20
17.6557819659	11.2506833746	0.925873859499	0.393548556328	285.372965478	20
17.6641713541	11.2780452979	1.03175290479	0.418295832976	286.162603044	20
17.6554233631	11.2903031347	0.905470080157	0.4247566364	280.222072509	20
17.6760970782	11.2752275697	0.945147150451	0.37546420591	292.656664128	20
17.6430625852	11.2963126006	0.930942942524	0.398719949047	277.88264707	20
17.6397732768	11.2988331429	0.933323783396	0.396527113207	276.236886641	20
17.6386099646	11.3134833824	0.941820447918	0.457147231949	270.997398086	20
17.6516340078	11.3269073616	0.990564340594	0.487944437022	291.778432174	19
17.6387384936	11.3152454178	0.96328982483	0.444360946996	271.587158634	20
17.6412715581	11.3085369585	0.95231981749	0.539975367182	301.489456639	18
17.6440193088	11.3167279556	0.886490153609	0.398397406484	276.420353967	20
17.6379979245	11.3257447448	0.873376092439	0.384616653668	274.454998417	20
17.6460636993	11.3377043861	0.927539933785	0.310558090657	278.380976172	20
17.6489315897	11.3266646121	0.853512535583	0.332340256772	280.26944806	20
17.6398386318	11.3334962046	0.897365108294	0.37150624413	275.565472167	20
17.6497582084	11.3315752188	0.89412111844	0.339695829459	280.688960617	20
17.6396690316	11.3095466932	0.852316225692	0.403955099629	274.68748198	20
17.6408422786	11.30518405	0.735325221171	0.417841037529	274.717944323	20
17.6455446671	11.3071803135	0.601530854203	0.441132868988	273.891428567	20
17.6374449342	11.3088860786	0.669819498012	0.433011543289	272.289303701	20
17.632406608	11.309614134	0.596750126432	0.473882782401	301.875215879	18
17.6353332334	11.2961519339	0.631188803027	0.425374838086	270.951459532	20
17.6369780766	11.3076248649	0.666478869685	0.400602035752	273.28357855	20
17.6225792431	11.2772920011	0.667823711555	0.452323990305	299.51617446	18
17.6404857691	11.2736738977	0.587051021533	0.350323658551	278.733400251	20
17.6387475245	11.286040686	0.693335237725	0.411142606976	274.309093914	20
17.6334320714	11.3011596605	0.665666223072	0.423121994521	270.398791924	20
17.635199558	11.3001272499	0.554873954648	0.364792910544	274.367309809	20
17.630614794	11.2929488867	0.614478180691	0.434123418018	268.316659501	20
17.6150807648	11.3052567116	0.661831070362	0.470001136173	293.495777219	18
17.6339272755	11.2751297711	0.644538467741	0.433297122443	269.574018252	20
17.6231866718	11.2990307709	0.624582203894	0.41690392236	266.564954757	20
17.6198715529	11.2977396095	0.628174228544	0.47954305643	295.810274616	18
17.6253742075	11.3039410184	0.444325145424	0.408653776739	266.171510093	20
17.6354995735	11.2954652833	0.371946445944	0.389657869654	270.138789	20
17.6019480265	11.3123858111	0.474973990694	0.438617555619	289.040686006	18
17.6192696911	11.3055057795	0.462395736378	0.439249023206	278.017845232	19
17.6341889579	11.299426715	0.495678569161	0.419442114302	269.267121319	20
17.6189883492	11.3034139532	0.456858460279	0.372451123981	266.273000256	20
17.6050418568	11.3084759438	0.420201351343	0.414585813173	256.334772806	20
17.5940837697	11.3027068465	0.430900142332	0.375223192495	254.905701511	20
17.5796750651	11.3067051023	0.396047201786	0.394115677675	245.388648995	20
17.5779158656	11.2825786464	0.411465859951	0.349828799348	248.668532183	20
17.5842544223	11.3130325074	0.360603437576	0.510734629259	268.292901386	18
17.5694630063	11.3031333215	0.379541284955	0.432442262194	269.681594523	18
17.5816680622	11.3055095391	0.405359628346	0.346298451949	250.810719971	20
17.5694309726	11.3138840998	0.385135427088	0.382572713279	241.721370185	20
17.5622506027	11.3043696162	0.321852871053	0.446150177403	262.924936639	18
17.5752314396	11.303637589	0.337886434488	0.338218135167	247.159300186	20
17.5710647694	11.3209616678	0.303813693292	0.338808922752	245.192741678	20
17.5705237101	11.3097423522	0.456154648494	0.374406346185	244.310305016	20
17.5708066192	11.3099090281	0.387729237363	0.37624490212	242.575693767	20
17.5645942804	11.3048858362	0.341594205357	0.351908250441	240.462844729	20
17.580129713	11.2988776349	0.439908681203	0.36303011242	249.420456245	20
17.5603983941	11.2910183744	0.356095880033	0.250259032989	246.175958955	20
17.5702060319	11.3190806682	0.452304143113	0.297712908031	248.782648652	20
17.5460857228	11.3113623276	0.30372072126	0.299150968711	235.35982103	20
17.5514603005	11.3150132573	0.367802057203	0.452920877877	258.542058591	18
17.5491529669	11.2976948428	0.356515296609	0.271663416984	240.21559506	20
17.5347101235	11.3221439922	0.208609243742	0.413829327134	249.863274766	18
17.5624588643	11.3111296618	0.326608675772	0.412159103258	267.828210494	18
17.5475610521	11.3243216493	0.312646516719	0.219178248859	241.972193457	20
17.5391429765	11.3098688202	0.30905696111	0.364177977289	259.463343589	18
17.5464566666	11.3146897213	0.291832918335	0.309195271571	234.867452236	20
17.5506389067	11.3189828991	0.269922136918	0.26171832587	239.215613947	20
17.5522641706	11.3080515995	0.299747118913	0.268172184308	240.396165183	20
17.5641083784	11.3208882972	0.298804370999	0.314307906573	242.834852604	20
17.5436153246	11.3150716713	0.367338642978	0.389108390832	260.799406445	18
17.5476603184	11.322372165	0.456728024261	0.347484822454	235.647389811	20
17.5408570974	11.3097106982	0.415407706555	0.362190785846	230.836787158	20
17.5446062041	11.3086694953	0.358763800428	0.348228474619	232.409068359	20
17.5379334088	11.3125014248	0.439540264672	0.413111728414	257.695873251	18
17.5409867319	11.3065135179	0.451938399649	0.344531712028	232.998629298	20
17.5469602851	11.3243961547	0.269219286644	0.332712628292	232.85310933	20
17.5522982422	11.3053261737	0.493567833973	0.346336407687	239.16612496	20
17.5380547079	11.3018580662	0.473778637891	0.397643974069	258.588868877	18
17.5331574595	11.320125653	0.457512340304	0.318471905739	231.759131589	20
17.5435177043	11.3134759046	0.408021817197	0.381086931574	262.502299914	18
17.5414998207	11.3116679538	0.498933298285	0.372747031756	231.142818626	20
17.5280587432	11.3221043245	0.525896432832	0.359937502778	227.315648113	20
17.5197518574	11.3414223396	0.471820631958	0.410491470051	249.897022197	18
17.5258829732	11.3337656975	0.555987749417	0.303136673323	231.683377326	20
17.5256482294	11.3303548034	0.530757260672	0.305593355483	231.005034082	20
17.5168752715	11.3111031554	0.506212256436	0.4148949505	247.630934542	18
17.5190333518	11.3174125174	0.470452206326	0.344034120829	223.87474845	20
17.5187783921	11.3210572243	0.426416398389	0.253793342602	228.856170873	20
17.5146790768	11.3146313308	0.456583916313	0.307733629986	224.588601968	20
17.5165060974	11.3145946818	0.469943329366	0.307217819897	225.399496576	20
17.5169118525	11.3097068416	0.415910606144	0.32076792932	223.638263717	20
17.5244925798	11.3027833312	0.44738059841	0.238460328699	233.352537865	20
17.5219934776	11.312460907	0.388405383847	0.282428421584	228.801357479	20
17.5186056387	11.3124766545	0.39579677726	0.265037965099	228.324838526	20
17.506755365	11.310982115	0.370182339581	0.30959533665	218.856037765	20
17.5192282493	11.3350649154	0.408859561012	0.331746962303	223.860662211	20
17.4954819514	11.3264985497	0.348815730788	0.303568978769	214.73699283	20
17.488190866	11.335209419	0.377546997899	0.277907985818	214.148419902	20
17.5134871721	11.3404852842	0.45890256141	0.307622629557	223.201920415	20
17.4882413396	11.333893277	0.403045455062	0.312640621372	211.786445546	20
17.4728294244	11.3426400261	0.44248445269	0.30947106003	206.367100504	20
17.452262157	11.334647544	0.510661961012	0.245170688732	204.869485009	20
17.4642228429	11.3347491926	0.518632245091	0.200531540545	211.760878879	20
17.4606608718	11.3322124677	0.493197066923	0.379298085303	223.26895751	18
17.4506202005	11.3197597379	0.480830110203	0.284062513658	200.166422045	20
17.4476155703	11.3074309252	0.53280490471	0.265739096855	201.430265777	20
17.4659646303	11.3099779297	0.423451582333	0.306065924358	216.825436432	19
17.4391512678	11.3156575068	0.437599061013	0.266664766169	196.446184511	20
17.4383536147	11.3157179004	0.388384157488	0.299163999126	218.167831579	18
17.4388576225	11.3285857788	0.444021510827	0.275184680747	195.602803838	20
17.4262702046	11.3176522854	0.500891438358	0.301805772894	215.655497215	18
17.4269782279	11.334711057	0.388312344615	0.297040550543	213.065501372	18
17.44615428	11.3291679087	0.458966709389	0.233933564628	201.433905885	20
17.4424166556	11.3136584551	0.522283124172	0.240100502154	201.147602028	20
17.423887181	11.3352826824	0.599749184199	0.195317710497	188.528299874	21
17.4359277963	11.3425739178	0.580457426559	0.225639557028	190.328371626	21
17.4109684938	11.3442387784	0.654150157156	0.166312636313	186.785815145	21
17.412989594	11.3517976378	0.741464869635	0.137413455594	189.340431337	21
17.4119607884	11.3274287172	0.714436294964	0.146375210996	189.783017614	21
17.4180224213	11.3440525612	0.74577767417	0.160721419807	190.349990659	21
17.4150822772	11.3466766157	0.595814709402	0.152668729988	187.636685148	21
17.4279776508	11.349361861	0.64837172054	0.221403645738	189.085416264	21
17.4231588711	11.3403417868	0.651660467233	0.127591547186	193.299641149	21
17.4114396862	11.3283696489	0.69019405549	0.116040160767	190.718625063	21
17.3992219766	11.3479479077	0.623949426304	0.150271759147	183.051035407	21
17.4178477917	11.3610598332	0.650509298153	0.162396197106	188.38913245	21
17.38007214	11.3505572224	0.584634637771	0.1095566275	177.713468717	21
17.3898801648	11.3347085157	0.6741683532	0.168231455693	180.34382083	21
17.3693741668	11.359094335	0.497245811367	0.0845251512304	173.671738513	21
17.3562594875	11.3591407694	0.509148978393	0.0215537170509	172.271553181	21
17.3445015043	11.3719952657	0.540779153167	0.000586676598086	168.924507879	21
17.3497289334	11.3684558159	0.4872628814	0.0383161569353	168.55236128	21
17.3476420065	11.3705219441	0.532065857486	0.0548658272082	167.89453465	21
17.3406732519	11.3598460305	0.614389346513	0.0110543660765	169.491776637	21
17.3552411967	11.3550152469	0.510813704452	0.0576856547301	170.418707876	21
17.3727694864	11.3638021132	0.529679399011	0.0951002111582	174.617054437	21
17.3404284183	11.3469881578	0.475506319081	0.00299730627104	168.269773168	21
17.3453775955	11.3435248527	0.476024517255	0.0689869161916	166.891803443	21
17.3452495839	11.3328437002	0.491615355015	0.029115002202	169.741427534	21
17.3399363084	11.3643250631	0.415556620015	0.0400538794263	163.492208258	21
17.3370184082	11.3772171238	0.443381527543	0.0202421710609	163.708127338	21
17.3412691731	11.3806491849	0.50839714979	0.028262601689	165.919015015	21
17.3107025495	11.3812723518	0.48264209161	0.0718706599131	152.612295981	21
17.3051268029	11.3473563248	0.417720724238	0.0585051769295	151.92451155	21
17.2916954305	11.3616373775	0.411361786464	0.0376691999283	147.757778961	21
17.2928331726	11.3591615049	0.497206211369	0.0382676937024	150.646027208	21
17.3164598526	11.3557890172	0.516926716388	0.0610941079893	157.265597949	21
17.2997440857	11.3635798242	0.431858276676	0.0213366928507	151.82704259	21
17.2817112839	11.3537976731	0.411102544842	0.0979906285937	141.894313224	21
17.2738426459	11.3592834834	0.468451305954	0.137755947753	137.791496426	21
17.2681851349	11.3669630508	0.463336315265	0.156223919743	151.040315895	19
17.2941722235	11.3568466316	0.420337768763	0.167068008953	158.957827003	19
17.2735148226	11.3564799936	0.468345213779	0.165749295593	152.792584405	19
17.2814672001	11.3615375301	0.418588585648	0.168023575374	153.641299536	19
17.2835316971	11.3645233696	0.453129148041	0.0507586990063	145.468793789	21
17.2713128734	11.3680223197	0.468206267281	0.110948214254	138.391612155	21
17.2618053487	11.3799599906	0.52666053669	0.154652587064	149.99153941	19
17.2623706903	11.3601314264	0.401754790653	0.167753474646	146.726591543	19
17.2861065894	11.3570687695	0.503209310815	0.151558698102	141.56950273	21
17.2658665891	11.3703059297	0.498503496098	0.19511974166	147.66492793	19
17.2916039197	11.3532709909	0.42816607962	0.122769376148	143.731338243	21
17.2834710943	11.3637078425	0.411282686983	0.16002796784	154.774978154	19
17.2901217208	11.3417089957	0.545261739251	0.156665964534	143.904974451	21
17.2614586892	11.3568745917	0.465115842147	0.0950415381134	136.624919278	21
