# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	306.54451964	20
17.669830073	11.2278553985	0.889527321582	0.228022827739	307.467683709	20
17.6591408221	11.2587564323	0.906261306654	0.199797863429	301.795376681	20
17.6677165821	11.2618194604	0.95043391009	0.137026406038	305.695515785	20
17.6541829012	11.2473211763	0.921559159941	0.189843349012	301.82980445	20
17.6355703334	11.2337825633	0.830723406701	0.280369289643	291.276301569	20
17.6235389293	11.2386831472	0.862373113614	0.233055549339	290.391701827	20
17.6123919655	11.2451214201	0.931342427682	0.20096101132	287.324482415	20
17.6167339572	11.2405160266	0.992912429467	0.136589909004	291.638649036	20
17.6030644695	11.2620601435	0.961366389916	0.183953013455	283.444208846	20
17.5985886747	11.2617522017	0.974961846627	0.198132816713	280.893891948	20
17.6049988802	11.2661818504	1.01747322524	0.134254303349	269.56104283	21
17.5986504061	11.2646759258	1.10749075795	0.0683448966055	269.848090504	21
17.5856434039	11.2722665654	1.1689065162	0.0410020070451	265.813314417	21
17.5626532248	11.2790154208	1.15668322814	0.0439284581169	257.938209841	21
17.561099101	11.2765749374	1.19765594538	0.0567236576882	257.581254232	21
17.5472826393	11.2588362105	1.19771985057	0.0525247176053	256.40387152	21
17.5424796196	11.2654683002	1.18005413172	0.0239409684112	255.033445502	21
17.5250074779	11.2520908974	1.27538921216	0.0149304734894	251.63117533	21
17.5034953206	11.2491593303	1.30232548987	0.0860451641879	242.829987685	21
17.5148734378	11.257617708	1.37906274404	0.0570255816852	247.387212329	21
17.5106644557	11.2565160589	1.33792912307	0.0694432029147	245.72196176	21
17.4705881864	11.2294334343	1.31656399759	0.0927630838986	235.450338789	21
17.4580018141	11.2169982133	1.2511209938	0.0599229659107	234.799519	21
17.4590572929	11.2122376939	1.20196541101	0.0875045999095	233.8192388	21
17.4577816105	11.2064807363	1.19209876855	0.0830055030913	234.439052272	21
17.4625737271	11.223838861	1.21674675398	0.105255738194	232.195707619	21
17.4565640865	11.2200197465	1.22910339801	0.201295995062	223.384302471	21
17.4831828062	11.2148824775	1.39257019317	0.221074247564	233.370349004	21
17.4538096262	11.2300351167	1.16019286152	0.160809490332	224.598780166	21
17.4587087439	11.2017573906	1.20131640391	0.27658636888	217.125937275	21
17.4688303671	11.2068893571	1.20120624324	0.313995777366	216.357036195	21
17.4672877855	11.1757084349	1.21977119264	0.265578395165	223.764039859	21
17.4697740512	11.214636083	1.18592890269	0.298032154175	218.279136626	21
17.4607939615	11.2195611823	1.2182986608	0.292098484592	215.964640783	21
17.4803214422	11.2332790824	1.14639987083	0.282556293207	222.493006123	21
17.4632611815	11.2214199956	1.2612948999	0.356252144255	235.418965468	19
17.4696954031	11.2245887598	1.19998079558	0.208819605934	227.201140262	21
17.4541580462	11.2264670066	1.24129649316	0.280477417575	214.607896057	21
17.4551178402	11.2366674802	1.22773816484	0.235230120962	218.995468119	21
17.4725334404	11.2354463117	1.21718288725	0.198231051038	228.883163904	21
17.4519078561	11.2281010707	1.19798972381	0.248961475209	216.338383161	21
17.461879278	11.2414217879	1.2388399494	0.292301222189	215.342042351	21
