# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6719	11.25	0.9	0.2	303.293599801	20
17.6868156979	11.254209549	0.931458777999	0.269883957141	307.185170726	20
17.6781172235	11.2625847056	0.851519797893	0.220033677075	304.359554917	20
17.6872481944	11.2536887716	0.895174239996	0.194304478142	309.121193	20
17.6837800701	11.2481954301	0.859579246091	0.308530482289	305.181577476	20
17.6710186793	11.2712792191	0.849972816083	0.287081763194	298.445281902	20
17.6540157351	11.2726293627	0.727974451696	0.377032534267	286.925152346	20
17.6535720714	11.2653764344	0.777966259166	0.336409764927	290.178498154	20
17.6519122098	11.2738900753	0.75589247798	0.432481477928	301.367992197	19
17.6444308095	11.2729410097	0.725882754989	0.340569240003	285.949669228	20
17.6443920807	11.2797304453	0.701909696232	0.38746294927	281.867891192	20
17.6409489047	11.2752771102	0.634179162647	0.391296075021	280.50045786	20
17.6342046293	11.2734086842	0.717586026953	0.365069284521	279.486547193	20
17.6254971919	11.2674311917	0.75903123691	0.330527911228	279.398110553	20
17.6377013904	11.2605682895	0.809379680502	0.31399919273	285.747341804	20
17.6099135641	11.2747609154	0.780983565475	0.27681085491	275.808336177	20
17.6198708528	11.2745869426	0.766037571406	0.37015482871	274.188216643	20
17.6271836554	11.2883412524	0.775049936722	0.356042963275	277.355924061	20
17.6184487483	11.2547297047	0.71380747991	0.315895809291	278.226194358	20
17.6221706031	11.2833039943	0.821738273941	0.256313295648	280.789750904	20
17.6149718956	11.2709910201	0.64336476754	0.422390210627	303.368344143	18
17.6135674677	11.277782178	0.66423109138	0.356554411073	271.265372524	20
17.5912944668	11.2824097038	0.627374118462	0.402827437663	293.488567081	18
17.6175148973	11.281847452	0.809551533734	0.399738402967	270.580761593	20
17.6257342772	11.2679598443	0.78433974904	0.404374955914	274.307425391	20
17.6146270433	11.2612836202	0.818046229063	0.395416538019	289.06558899	19
17.6231114283	11.2629302769	0.763976821822	0.445381479277	306.344951177	18
17.6086576173	11.2897143662	0.805914054523	0.493290129889	294.862516453	18
17.6212144187	11.283913823	0.810333941188	0.429952292219	307.313531729	18
17.6058435865	11.2763838387	0.82119637739	0.358817043998	269.302674333	20
17.6039345711	11.2650920407	0.791071806254	0.267898327083	274.527970999	20
17.6181939765	11.2740938197	0.806228727741	0.382802307222	272.874821142	20
17.6041532783	11.2666568638	0.895174921972	0.362368434575	269.835984207	20
17.6112222263	11.2685898854	0.855712400891	0.398457315805	287.076431221	19
17.6037234589	11.2799178186	0.958647889678	0.392387667988	266.878249409	20
17.6214837601	11.2653948007	1.0465643474	0.386433461235	275.570027051	20
17.5998300604	11.2689645367	0.958433339779	0.353373156873	268.942415921	20
17.5959160526	11.267125587	0.976408474731	0.400554005119	299.569524835	18
17.6140534837	11.2679165789	0.907145050765	0.376201855283	272.852125224	20
17.6214506909	11.266663824	0.981210081054	0.421523093939	309.872303942	18
17.5940297865	11.2778841479	0.977312511694	0.457268196709	293.042547268	18
