# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	306.813071238	18
17.6539616271	11.2875893017	0.848522666711	0.493608641327	311.375332113	18
17.6515204208	11.3103789195	0.870508689033	0.526953473797	308.059345925	18
17.6355659248	11.31316366	0.86831443843	0.577755757255	293.417243637	18
17.6266056025	11.3181642582	0.901404321703	0.58233032162	309.931352734	17
17.6236729786	11.3059678538	0.826413684418	0.568953906846	309.40496964	17
17.6480936609	11.3142193986	0.803067575883	0.524957565732	306.530587521	18
17.6338213104	11.318003366	0.929571693328	0.578208453007	293.199330081	18
17.6411361986	11.3200392977	0.831276230148	0.583032337791	296.625404033	18
17.6153420874	11.3112060218	0.967278281048	0.48752281026	293.978325587	18
17.6108001738	11.320561181	0.915300188865	0.53806415529	285.5402001	18
17.6176812151	11.3232002738	0.984799165056	0.589388726698	304.124726445	17
17.6072636589	11.3377207255	0.906663689423	0.425304667989	258.043517865	20
17.6002051869	11.327646351	0.862082429252	0.462160468751	288.63713309	18
17.6145154341	11.3302664314	0.990342352863	0.382447028178	249.300418894	21
17.621174509	11.3305640258	1.0899645655	0.317036100404	255.189041816	21
17.6069072589	11.3309745031	1.04829178038	0.333515604206	250.110067843	21
17.6142927771	11.324762038	0.999229845249	0.358109501812	250.899791403	21
17.6322307334	11.3553056047	0.981405112765	0.481508429547	282.114145201	19
17.6205716336	11.3409022035	1.00760337837	0.410164506662	249.52820408	21
17.6138902196	11.3368340106	0.917447703958	0.313022113759	266.398357053	20
17.618406658	11.327152145	1.00840828935	0.469851798076	277.69162971	19
17.606460769	11.3394588259	1.01790350958	0.493081799587	270.952209011	19
17.6094496745	11.3410486579	0.96492131371	0.342475932969	249.067580814	21
17.602517714	11.3392656161	1.09811688087	0.395436792797	244.957414233	21
17.6167227046	11.351363604	1.11079233953	0.433178455302	246.983695145	21
17.6096079644	11.3416787396	1.11540469515	0.392958794848	246.934125037	21
17.6080118131	11.3512926956	1.18072917164	0.306359626365	248.123500932	21
17.6038543243	11.348271847	1.0117392893	0.463536790533	271.869147425	19
17.6165818077	11.3411195435	1.19386600882	0.398254461384	248.684778371	21
17.5983468802	11.3423517261	1.09729235858	0.39157153251	242.616103616	21
17.5969146948	11.3464105903	1.09789192018	0.425994123664	240.368505514	21
17.5888400603	11.3490818569	1.02966816176	0.393259819692	238.978847625	21
17.5809443053	11.3499304719	0.961027228941	0.416823682654	235.113042778	21
17.5703741619	11.3462859233	0.975630103425	0.292753352541	237.303845295	21
17.5821066198	11.3492346393	1.0505610152	0.428006555686	249.101522129	20
17.5765465053	11.3603252606	0.964839860343	0.41272106093	233.250495962	21
17.5788679864	11.3623923846	0.989672652098	0.451853406591	261.323565156	19
17.5693248534	11.3561532358	1.00135321132	0.427732728587	259.06005142	19
17.5887507593	11.3690706623	0.949883602904	0.365777810055	239.235321629	21
17.5731520958	11.3639704238	0.972440098219	0.393468884682	232.361769012	21
17.5742821583	11.3566767487	1.08789325996	0.314399860321	236.728194082	21
17.582890676	11.3610538656	1.0148983066	0.442477451671	262.948678019	19
