# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	306.792070142	18
17.6619283307	11.2799646558	0.931395627638	0.517116999467	314.272365788	18
17.6443694926	11.3060907502	0.88323567399	0.613287114079	314.473482967	17
17.6433372359	11.3084422611	0.81799841547	0.59635602396	294.72369788	18
17.6413162539	11.3038028792	0.752000692968	0.538780001916	300.688866024	18
17.6547099123	11.3206018063	0.817650972505	0.607340258734	299.504641092	18
17.6505787229	11.2964604487	0.837675625152	0.567291875165	302.020361141	18
17.6291131821	11.3126856662	0.804960549867	0.586127395925	288.401893981	18
17.63645677	11.307836003	0.810370052524	0.625106454764	307.762664126	17
17.6467431671	11.3107833811	0.802779305719	0.630714063576	313.311688477	17
17.6560782106	11.3106542487	0.805144242828	0.562083910626	306.851361829	18
17.6302497669	11.3217739165	0.798395307503	0.611581810307	307.774135184	17
17.6252342194	11.3039939216	0.853706910268	0.607481788447	303.495745163	17
17.6207642012	11.3044701355	0.843748343729	0.603676056025	302.056590859	17
17.6431266239	11.3039929754	0.764863502061	0.567375211005	297.808612552	18
17.6319714003	11.3189155683	0.786366375503	0.561109199291	293.437102477	18
17.6260710939	11.3070926611	0.839873768283	0.587729213961	285.419744074	18
17.6331244019	11.3060775458	0.944275320774	0.585696293342	290.149572415	18
17.6315677458	11.3002439791	0.897629599571	0.52960710414	296.695147374	18
17.6307770532	11.3051500143	0.825562059073	0.617957421535	305.104845487	17
17.6340592478	11.302645412	0.899793884728	0.539848216743	297.471704078	18
17.6331029259	11.3024118938	0.809830997731	0.511258140619	299.765825279	18
17.6073933198	11.2870486781	0.891824123482	0.545404281714	281.903177354	18
17.6100270785	11.2765739	0.945027671441	0.5885703001	297.139424316	17
17.6081798629	11.2839563404	0.815029482848	0.435086144263	259.668538425	20
17.6229378996	11.2835051868	0.858487856406	0.491728786755	296.847178148	18
17.5962549544	11.2938260049	0.666380903209	0.357512922388	259.372526157	20
17.5971818656	11.3035107816	0.636273941115	0.354038998196	259.102616991	20
