# L_0 	 M_0 	 beta 	 gamma 	 chi_sqr 	 Number of Bins
17.6500000001	11.3100000001	0.8600000001	0.5300000001	268.904112824	20
17.6612131232	11.3130861909	0.901182195919	0.525822067742	273.858316969	20
17.6453674876	11.3156702531	0.921989168165	0.547605417779	265.315402178	20
17.6394964735	11.3057535099	0.890883418185	0.608660536173	291.177812369	18
17.6260321741	11.2940622238	0.898289589545	0.545442310644	256.444960944	20
17.6267040696	11.2883093403	0.878263308464	0.56683272115	289.87145189	18
17.6314604955	11.3037388429	0.878515026095	0.632695729662	282.252569319	18
17.6085806373	11.2687110872	0.882861623041	0.647374676404	283.067010421	17
17.6286918896	11.2875962278	0.904027050846	0.45843725087	266.191473426	20
17.6305625155	11.2941295691	0.84674164195	0.541680469438	258.791976405	20
17.6312826902	11.3104093417	0.907301401784	0.540845307832	260.069991802	20
17.6188016541	11.3131572861	0.948208995544	0.58424938567	284.06249926	18
17.6305990473	11.2964159949	0.992576168561	0.589096919483	289.107298489	18
17.6479663063	11.309367188	0.906273786889	0.565493919554	282.964175803	19
17.6265921142	11.2853628803	0.913995949316	0.580713522074	287.22416767	18
17.6296536337	11.2950963626	0.909124651078	0.556353158524	292.280298412	18
17.6226020108	11.2919919505	0.917519155931	0.505788130492	259.167708267	20
17.6157286501	11.3010261874	0.89070751477	0.55005412352	287.077679213	18
17.6154991549	11.2906550152	0.977757188016	0.536181615236	253.207341758	20
17.6316656709	11.268834505	0.951947833953	0.474389878688	266.73244512	20
17.629517831	11.3038561419	0.97635289587	0.435619627722	268.555284599	20
17.6335002698	11.279992851	1.0166374848	0.534414526603	261.296337927	20
17.6075835587	11.287428962	0.992076420941	0.520443177987	251.096257624	20
17.6021463138	11.3042896308	1.05838871697	0.506882237328	237.159918891	21
17.5947213659	11.2996672094	1.11367471307	0.538702559766	261.698198638	19
17.5932548929	11.3214615047	1.09722132668	0.472107690083	236.443415328	21
17.5926943249	11.327688771	1.10949488491	0.485587599902	235.604473201	21
17.5830272849	11.3127136896	1.10692708461	0.480608779539	232.027946087	21
17.5949926106	11.3173309157	1.06854584286	0.561285127663	258.250775025	19
17.5874029041	11.3055578683	1.1473626791	0.581675484345	250.943130693	19
17.5808517507	11.3036172136	1.12803686792	0.504756759482	229.814214438	21
