17.807459859	11.6345979695	0.912892066134	0.511753174217	1.36634648444	21.0
17.786080184	11.6338394707	0.906090624442	0.501350114586	1.13678832279	21.0
17.7785478948	11.6425191124	0.875309130244	0.542605884197	1.07885205178	21.0
17.7828553352	11.6352205315	0.917788731119	0.53292681594	1.14710229303	21.0
17.7957445193	11.6546645703	0.856379312596	0.571728315684	1.138480044	21.0
17.793551231	11.6584090768	0.768440665125	0.619502139915	1.12037479357	21.0
17.7834098933	11.6552795085	0.761576803243	0.623853311455	0.962952688358	21.0
17.8020949082	11.6032882279	0.884907699899	0.518563703331	1.26501639697	21.0
17.7902518183	11.6100431965	0.823032243009	0.507423328697	1.15266343334	21.0
17.7952724526	11.6076530603	0.837995828677	0.517053598721	1.19525599852	21.0
17.7829597329	11.5986615395	0.853436378971	0.521348822349	1.11125440383	21.0
17.7912278527	11.6075990029	0.861986298107	0.566361772339	1.10381203691	21.0
17.7927474991	11.6114369493	0.874987459387	0.560778603155	1.11117308877	21.0
17.7856370702	11.6141511314	0.88649921561	0.528528526734	1.10981956179	21.0
17.7781863497	11.6102747931	0.903635077191	0.593998822547	0.923965802883	21.0
17.773666737	11.5898631005	0.874910118999	0.658798597048	0.875574917452	21.0
17.7692640324	11.6168171208	0.88810913387	0.565879970082	0.887345184176	21.0
17.7668568252	11.6173288854	0.801585720147	0.54954524345	0.857660131507	21.0
17.7663101171	11.6149270455	0.801051702056	0.551341115519	0.824980006146	21.0
17.7617340797	11.6151703413	0.74556749112	0.566435543789	0.847049941327	21.0
17.7485427769	11.6151537911	0.789056095194	0.607911047221	0.678056702091	21.0
17.7576461491	11.6401485353	0.802059964612	0.585225047561	0.741576400747	21.0
17.7503283979	11.6375956778	0.822057862271	0.566654934055	0.758212800237	21.0
17.7540249649	11.6472384147	0.866848745753	0.588638067335	0.861877543306	21.0
17.7470056877	11.6539618705	0.826324472795	0.590584866807	0.744124436893	21.0
17.7409427358	11.6634766048	0.804125895197	0.557803281559	0.781137688785	21.0
17.7405635459	11.6399973812	0.871523227072	0.552033571057	0.837415233344	21.0
17.7550098954	11.6266469901	0.876060059194	0.571823521337	0.807010533959	21.0
17.7734313229	11.6141181663	0.870742028232	0.539092343959	0.952315588623	21.0
17.7313612204	11.6148315559	0.867157708084	0.493638924112	0.930760514797	21.0
17.7552910026	11.6271468515	0.864671976212	0.500551992579	0.964964054799	21.0
17.76025829	11.6257830549	0.876698456334	0.49869244344	0.990223666015	21.0
17.7499293648	11.6389258554	0.832893353253	0.674751782444	0.75745721132	21.0
17.7476832505	11.6313081948	0.802565244416	0.641063306716	0.697302386764	21.0
17.7520604333	11.6279750167	0.858128394812	0.635741412426	0.737013070631	21.0
17.7443009966	11.6273439287	0.824324602546	0.609186252695	0.743057961431	21.0
17.733896219	11.6153361443	0.824161801002	0.59265643935	0.651784263437	21.0
17.7518609144	11.62115925	0.769746261507	0.66585406073	0.796590334271	21.0
17.7406437412	11.6314539259	0.727592544985	0.680439793309	0.74747353393	21.0
17.7307197687	11.5690315054	0.759955475742	0.685134575421	1.23161241479	19.0
17.7389130305	11.5777155604	0.753986834617	0.634621393854	0.843655109675	21.0
17.7414863873	11.5787966751	0.767200788428	0.596555802244	0.781645014278	21.0
17.7396099571	11.5751953066	0.767419192381	0.52892181587	0.76206600665	21.0
17.7373968791	11.5837954121	0.744359342627	0.499097073181	0.761281554413	21.0
17.7507213544	11.5898793638	0.726001079521	0.522394615508	0.909510237558	21.0
17.737085662	11.5896050324	0.742857713293	0.550908870297	0.751775356769	21.0
17.739095137	11.5980083551	0.788668913874	0.50151238292	0.72785108376	21.0
17.7495303073	11.6014530815	0.86539608444	0.512113951972	0.858859085723	21.0
17.7442772059	11.5986986561	0.879814396022	0.568813101517	0.788281370475	21.0
17.7408046425	11.6019172144	0.856018258941	0.587096827842	0.717378706803	21.0
17.7240183404	11.5995029843	0.91623386892	0.516912999893	0.897065911819	21.0
17.7309303294	11.6192905417	0.856382112065	0.539386751272	0.750992570724	21.0
17.7374529137	11.6117659221	0.795061132988	0.646541242944	0.706636377955	21.0
17.7491673393	11.6179354073	0.758892884155	0.670287531047	0.831531060209	21.0
17.7523602535	11.6365730284	0.858101005575	0.673426194731	0.755834908577	21.0
17.7266543165	11.6250439197	0.742192848252	0.675128898216	0.747350206895	20.0
17.7512113985	11.6191435169	0.765872278483	0.668810615387	0.827926938002	21.0
17.7395379973	11.6030540001	0.789288631816	0.688675721398	0.782500728319	19.0
17.7335965953	11.602248701	0.874375008942	0.629914398511	0.751788967441	21.0
17.7639498444	11.5901179014	0.89584054785	0.692049107298	0.832008758513	20.0
17.7739679214	11.5750171015	0.897993135619	0.633049844163	0.860086966435	21.0
17.7559037016	11.5679082537	0.810376331772	0.496853434705	0.881308820715	21.0
17.7420531942	11.5725732249	0.905075994234	0.56703557253	0.774245412273	21.0
17.747960225	11.5869126656	0.8410564119	0.52955038363	0.765214648777	21.0
17.7566549836	11.5751326354	0.854782290588	0.57504797537	0.781885696537	21.0
17.7725825486	11.5668349685	0.848995679945	0.589978165948	0.909714066378	21.0
17.7988840124	11.5955886037	0.914383032977	0.652985281389	1.07623678264	21.0
17.7944590549	11.6106528161	0.895788374941	0.681605648542	0.993059052956	21.0
17.7982706373	11.6031395629	0.901312555405	0.676296380951	1.00135657608	21.0
17.7745674263	11.6121758001	0.834051035682	0.551085210619	0.934322195573	21.0
17.7731278039	11.6143878087	0.732421298907	0.584829842055	1.07811837125	21.0
17.7619753659	11.6032737408	0.886937733093	0.547514095116	0.833350514702	21.0
17.7711199744	11.5975948058	0.901731725487	0.58519388529	0.835977939452	21.0
17.7387091215	11.5759355079	0.904215599112	0.501234713063	0.784905166854	21.0
17.7508696671	11.5909994334	0.901800317937	0.547608042891	0.76234411882	21.0
17.7416420785	11.5903336034	0.86214584859	0.551541599698	0.751186135	21.0
17.7475899041	11.5904356006	0.923050125738	0.523312443444	0.851008268459	21.0
17.7424011512	11.5667007991	0.906982171329	0.665047050815	0.750043832726	19.0
17.7188480572	11.5869697567	0.907573713892	0.642997783051	0.869622890946	20.0
17.732429614	11.6006018039	0.797904815294	0.498510548073	0.7062095346	21.0
17.7407437962	11.6152227189	0.733265940267	0.533385222498	0.737569641654	21.0
17.7434080209	11.6275486075	0.762319542546	0.506335469169	0.807731491391	21.0
